"CTR","titleWords","adWords","depth","position","advCTR","advCTRInPos","queryCTR","queryCTRInPos","gender","age"
0.0492,11,27,1,1,0.0339,0.0426,0.0359,0.0441,"male","19-24"
0.1942,9,16,2,1,0.0446,0.0926,0.0705,0.0742,"unknown","unknown"
0.072,8,16,1,1,0.0402,0.0485,0.1213,0.131,"unknown","unknown"
0.0048,7,11,2,2,0.0279,0.0221,0.0026,0.0024,"unknown","unknown"
0.051,12,27,2,1,0.0271,0.1296,0.0181,0.0258,"unknown","unknown"
0.0387,8,25,1,1,0.0426,0.0491,0.0086,0.01,"female","13-18"
0.0086,8,23,2,1,0.0132,0.019,0.0128,0.0199,"unknown","unknown"
0.1651,8,22,1,1,0.0515,0.0645,0.0056,0.0092,"male","25-30"
0.1528,3,23,1,1,0.1344,0.1375,0.0186,0.0329,"male","0-12"
0.0229,9,19,1,1,0.0273,0.0356,0.0086,0.0153,"unknown","unknown"
0.0065,6,11,3,1,0.0295,0.0355,0.016,0.0285,"unknown","unknown"
0,7,16,2,1,0.0305,0.039,0.0272,0.0484,"male","19-24"
0.019,12,22,1,1,0.0291,0.0266,0.0035,0.0014,"male","13-18"
0.004,6,14,1,1,0.0273,0.0356,0.0147,0.0126,"male","19-24"
0.1111,16,26,1,1,0.0899,0.0946,0,0,"female","19-24"
0.4297,11,22,2,1,0.1565,0.2061,0.0357,0.0442,"female","19-24"
0.0655,11,29,2,1,0.0573,0.0818,0.007,0.0079,"unknown","unknown"
0.068,5,14,2,1,0.0284,0.0337,0.0229,0.0313,"female","19-24"
0.037,10,22,2,1,0.051,0.0471,0.0702,0.1148,"unknown","unknown"
0,4,23,3,3,0.0351,0.0054,0,0,"unknown","unknown"
0.0579,5,14,2,1,0.0284,0.0337,0.0182,0.037,"female","19-24"
0.0138,10,23,1,1,0.0269,0.0307,0.0125,0.0113,"unknown","unknown"
0.1942,7,22,2,2,0.0426,0.0308,0.0518,0.0197,"male","13-18"
0.0362,14,28,1,1,0.0238,0.0244,0.005,0.0215,"unknown","unknown"
0.2212,3,23,2,1,0.0336,0.0417,0.1252,0.1875,"unknown","unknown"
0.1628,12,17,3,1,0.0616,0.068,0.0777,0.1992,"unknown","unknown"
0.0559,8,25,1,1,0.0284,0.0337,0.0521,0.072,"unknown","unknown"
0.0101,6,15,1,1,0.0403,0.0487,0.0078,0.0099,"unknown","unknown"
0.0547,8,20,2,1,0.0344,0.0456,0.0715,0.0634,"female","19-24"
0.0152,12,24,2,2,0.0417,0.0312,0.0416,0.0166,"male","19-24"
0.0286,8,26,2,1,0.0426,0.0491,0.03,0.0505,"unknown","unknown"
0.2222,6,22,1,1,0.1724,0.1743,0.0582,0.0801,"female","19-24"
0.0741,9,23,3,1,0.0426,0.0491,0.0256,0.0681,"unknown","unknown"
0.0727,9,23,2,2,0.142,0.101,0.0667,0.0596,"unknown","unknown"
0.0796,9,15,2,2,0.0618,0.0531,0.0985,0.0481,"unknown","unknown"
0.027,7,19,2,2,0.0426,0.0309,0.0549,0.0355,"male","19-24"
0.0448,9,26,1,1,0.0426,0.0491,0.0193,0.0163,"unknown","unknown"
0.0336,12,14,1,1,0.0247,0.0287,0.0416,0.063,"unknown","unknown"
0.0331,11,19,1,1,0.0154,0.02,0.0477,0.0477,"unknown","unknown"
0.0083,6,14,1,1,0.0273,0.0356,0.0401,0.0464,"female","19-24"
0,8,21,3,1,0.0075,0.0126,1e-04,1e-04,"unknown","unknown"
0.0363,12,20,1,1,0.0584,0.0624,0.0397,0.04,"male","19-24"
0,12,25,3,1,0.0218,0.0255,0.0016,0.0017,"unknown","unknown"
0.0275,12,22,1,1,0.0533,0.0624,0.1257,0.1875,"male","31-40"
0.0095,4,13,2,2,0.0284,0.019,0.0311,0.0091,"unknown","unknown"
0.0148,4,19,2,1,0.0284,0.0337,0.0085,0.0182,"unknown","unknown"
0.009,3,19,2,1,0.016,0.018,0.0329,0.0606,"unknown","unknown"
0.0256,9,20,2,1,0.0199,0.0234,0.0107,0.0111,"female","19-24"
0.0085,6,15,2,1,0.0426,0.0491,0.0136,0.0212,"unknown","unknown"
0.008,15,24,1,1,0.0284,0.0337,0.0067,0.0074,"unknown","unknown"
0.0152,8,24,2,2,0.0426,0.0309,0.058,0.0234,"unknown","unknown"
0.0286,8,24,1,1,0.0426,0.0491,0.0436,0.0462,"female","13-18"
0.0086,8,25,3,1,0.0282,0.0348,0.0625,0.1156,"unknown","unknown"
0.0196,13,23,2,2,0.0317,0.0237,0.0191,0.0099,"unknown","unknown"
0.0698,12,25,1,1,0.0304,0.0383,0.0066,0.0083,"male","13-18"
0.0181,12,25,1,1,0.0305,0.0384,0.0206,0.0234,"female","13-18"
0,11,24,3,2,0.0097,0.0088,0.0011,0.0021,"unknown","unknown"
0.0187,10,25,2,1,0.0444,0.0534,0.099,0.1578,"female","25-30"
0,3,13,2,1,0.016,0.018,0.0336,0.0514,"female","19-24"
0.0317,16,28,1,1,0.0442,0.0487,0.2282,0.2876,"unknown","unknown"
0.1073,3,24,2,1,0.0211,0.0285,0.0015,0,"unknown","unknown"
0.0541,9,22,1,1,0.0344,0.0456,0.0261,0.0358,"unknown","unknown"
0.0227,6,14,2,2,0.0273,0.0221,0.072,0.028,"unknown","unknown"
0.0055,7,18,1,1,0.0117,0.0122,0.003,0.0038,"male","19-24"
0.1894,7,28,2,1,0.3395,0.3412,0.0195,0.0381,"male","19-24"
0,3,13,3,1,0.016,0.018,0.0409,0.0811,"unknown","unknown"
0.0221,9,16,2,2,0.0374,0.0325,0.014,0,"unknown","unknown"
0.1074,5,17,1,1,0.0137,0.0188,0.0297,0.0309,"male","31-40"
0,9,21,1,1,0.0357,0.0468,0.0051,0.0045,"unknown","unknown"
0.0064,5,17,2,2,0.0284,0.019,0.2974,0.0396,"unknown","unknown"
0.0145,6,14,1,1,0.0273,0.0356,0,0,"male","31-40"
0.0308,13,31,1,1,0.0573,0.0819,0.0088,0.0104,"male","13-18"
0.0364,6,16,2,1,0.0284,0.0337,0.0397,0.067,"unknown","unknown"
0.0068,3,25,2,1,0.016,0.018,0.0132,0.0137,"unknown","unknown"
0.0199,9,23,2,2,0.0426,0.0309,0.0118,0.0084,"unknown","unknown"
0,10,19,3,1,0.0092,0.0111,0.0101,0.0146,"unknown","unknown"
0.0291,7,20,1,1,0.0377,0.0389,0.0149,0.0204,"unknown","unknown"
0,4,7,2,1,0.016,0.018,0.0131,0.0148,"male","19-24"
0.0177,9,26,1,1,0.0426,0.0491,0.0081,0.007,"female","19-24"
0,3,19,1,1,0.0216,0.0347,0.0325,0.035,"female","25-30"
0,10,25,2,2,0.0111,0.002,0.0731,0.0078,"unknown","unknown"
0.0763,6,14,2,1,0.0273,0.0356,0.012,0.018,"male","19-24"
0.1127,16,26,2,1,0.0894,0.0941,0.0057,0.0034,"unknown","unknown"
0.0588,12,23,1,1,0.0494,0.0553,0.0364,0.0441,"unknown","unknown"
0,9,24,3,2,0.0703,0.0481,0.0069,0.0087,"unknown","unknown"
0.0196,9,19,1,1,0.0294,0.0405,0.0332,0.0352,"unknown","unknown"
0,7,19,2,2,0.024,0.019,0.1638,0.0351,"female","41+"
0,12,25,1,1,0.0232,0.0306,0.0103,0.0188,"unknown","unknown"
0.0132,13,26,1,1,0.0337,0.0417,0.0546,0.0779,"unknown","unknown"
0.0357,9,20,2,1,0.0426,0.0491,0.0203,0.0259,"male","0-12"
0.0138,8,16,2,2,0.0273,0.0221,0.0398,0,"female","13-18"
0,14,26,1,1,0.0131,0.0131,0.0915,0.0964,"female","25-30"
0.0485,7,24,3,2,0.0426,0.0309,0.0379,0.0366,"unknown","unknown"
0,9,29,1,1,0.0192,0.024,0.0254,0.0282,"unknown","unknown"
0.3512,3,23,1,1,0.1327,0.136,0.0596,0.0778,"male","13-18"
0.2553,7,21,1,1,0.1724,0.1743,0,0,"female","31-40"
0,2,18,3,1,0.0075,0.0098,0.0133,0.0177,"unknown","unknown"
0.0185,5,21,1,1,0.024,0.029,0,0,"male","31-40"
0.0584,7,15,1,1,0.0273,0.0356,0.0343,0.0503,"unknown","unknown"
0,6,14,1,1,0.0273,0.0356,0.0215,0.026,"unknown","unknown"
0.0158,8,28,1,1,0.0422,0.0462,0.0583,0.0657,"unknown","unknown"
0.1226,7,22,2,2,0.0263,0.0189,0.0224,0.0264,"unknown","unknown"
0.0297,8,20,2,1,0.0551,0.0583,0.0053,0.0068,"unknown","unknown"
0.0066,3,25,1,1,0.0161,0.018,0.0076,0.0094,"female","0-12"
0.024,7,24,2,2,0.0426,0.0309,0.0685,0.0388,"unknown","unknown"
0,7,23,3,1,0.02,0.0306,0.0172,0.0261,"female","19-24"
0.0491,9,28,1,1,0.1094,0.1457,0.0086,0.0882,"male","13-18"
0.0449,6,19,1,1,0.0321,0.0429,0.0184,0.0194,"unknown","unknown"
0.1892,10,25,2,1,0.048,0.0479,0.019,0.0217,"male","13-18"
0.0491,9,23,2,1,0.1424,0.1727,0.0383,0.0465,"male","25-30"
0.0418,14,27,2,1,0.0442,0.0486,0.0106,0.0314,"male","19-24"
0.4689,3,19,2,1,0.0375,0.0376,0.0286,0.0082,"unknown","unknown"
0.1761,12,21,1,1,0.028,0.0297,0.0605,0.1083,"unknown","unknown"
0.0667,8,25,2,1,0.0735,0.0768,0.0375,0.1158,"unknown","unknown"
0.0067,10,21,3,1,0.0232,0.0286,0.019,0.0267,"unknown","unknown"
0.0619,11,25,2,1,0.0493,0.0553,0.0665,0.0828,"unknown","unknown"
0.0094,11,29,1,1,0.0573,0.0818,0.0036,0.0038,"male","19-24"
0.0994,7,11,2,1,0.0294,0.0355,0.0207,0.0379,"male","19-24"
0.0207,5,22,2,1,0.0284,0.0337,0.0185,0.0173,"female","19-24"
0.0782,9,23,2,1,0.1946,0.2046,0.0475,0.066,"unknown","unknown"
0.1642,7,21,1,1,0.1726,0.1745,0,0,"female","19-24"
0.129,5,19,2,1,0.0359,0.0497,0.0222,0.03,"unknown","unknown"
0,6,11,3,2,0.0295,0.0214,0.0138,0.0088,"male","25-30"
0.0028,9,20,1,1,0.0426,0.0491,0.0209,0.0224,"male","13-18"
0.0258,8,14,1,1,0.0621,0.0683,0.0087,0,"unknown","unknown"
0.0339,9,21,1,1,0.0249,0.0301,0.0603,0.0672,"female","31-40"
0.0203,5,23,2,2,0.0426,0.0309,0.2065,0.0535,"unknown","unknown"
0,13,24,2,2,0.0268,0.028,4e-04,0,"unknown","unknown"
0,6,22,1,1,0.0211,0.024,0.017,0.017,"unknown","unknown"
0.0329,13,27,1,1,0.0467,0.0489,0.0046,0,"male","19-24"
0,14,26,1,1,0.0131,0.0131,0.0725,0.0768,"female","25-30"
0.0511,10,23,1,1,0.0426,0.0491,0.0203,0.0295,"female","19-24"
0.0673,7,21,3,1,0.064,0.0768,0.079,0.1177,"unknown","unknown"
0.0294,9,23,2,2,0.1422,0.1014,0.0598,0.0681,"male","19-24"
0.2952,17,25,2,1,0.0767,0.0794,0.0734,0.2059,"unknown","unknown"
0.3418,6,20,1,1,0.0905,0.0967,0.0044,0,"male","19-24"
0.0187,13,27,1,1,0.0836,0.0846,0.0278,0.032,"male","13-18"
0,5,20,1,1,0.0035,0.004,0.0295,0.0387,"unknown","unknown"
0,3,25,2,1,0.0161,0.018,0.0137,0.0107,"male","25-30"
0.0294,8,22,2,1,0.0211,0.024,0.0593,0.0853,"unknown","unknown"
0.1151,13,33,2,1,0.0498,0.0462,0.0183,0.0325,"male","19-24"
0.0917,9,24,3,1,0.0155,0.0185,0.1462,0.189,"unknown","unknown"
0.019,11,22,3,2,0.055,0.0243,0.0422,0.0162,"unknown","unknown"
0.1683,9,23,2,1,0.1423,0.1724,0.0673,0.1069,"male","19-24"
0.04,5,23,1,1,0.0284,0.0337,0.042,0.0827,"female","19-24"
0.068,12,31,1,1,0.0179,0.0223,0.0688,0.0775,"unknown","unknown"
0.0692,10,16,1,1,0.018,0.018,0.0321,0.0362,"unknown","unknown"
0.0267,8,30,2,1,0.1052,0.1707,0.01,0.0144,"unknown","unknown"
0,10,18,2,2,0.0244,0.0229,2e-04,3e-04,"unknown","unknown"
0.0181,8,20,2,2,0.0344,0.026,0.131,0.1099,"unknown","unknown"
0.4435,10,25,2,1,0.0789,0.1009,0.1537,0.2762,"female","19-24"
0.0769,12,18,2,2,0.057,0.0494,0.081,0.0647,"unknown","unknown"
0.01,5,22,1,1,0.0669,0.0926,0.0379,0.0472,"unknown","unknown"
0.032,8,27,1,1,0.1076,0.1425,0.0909,0.0909,"female","19-24"
0.009,5,15,1,1,0.0284,0.0337,0.023,0.0259,"unknown","unknown"
0,10,30,1,1,0.0388,0.0427,0.0131,0.0146,"unknown","unknown"
0.0172,12,24,2,2,0.0369,0.012,0.0456,0.0283,"unknown","unknown"
0.0685,6,14,1,1,0.0273,0.0356,0.0389,0.0429,"male","19-24"
0.2692,14,22,1,1,0.0479,0.0612,0.0558,0.0743,"female","19-24"
0.0137,9,15,2,2,0.0529,0.0446,0.0406,0.0152,"unknown","unknown"
0,6,23,2,2,0.024,0.019,0.0312,0,"male","31-40"
0.0365,11,23,2,2,0.0243,0.0177,0.0667,0.0143,"unknown","unknown"
0,6,14,2,2,0.0273,0.0221,0.0171,0.0147,"unknown","unknown"
0.2735,7,32,2,1,0.0688,0.1272,0.082,0.1705,"unknown","unknown"
0.0222,8,16,1,1,0.0273,0.0356,0.0037,0.0044,"male","13-18"
0.0256,4,13,2,2,0.0284,0.0189,0.049,0.0346,"unknown","unknown"
0,8,22,2,1,0.0486,0.0494,0.0272,0.0256,"unknown","unknown"
0.0196,8,25,1,1,0.0426,0.0491,0.0158,0.019,"unknown","unknown"
0.0857,13,27,1,1,0.0418,0.0459,0.1268,0.129,"unknown","unknown"
0.034,7,25,1,1,0.0284,0.0337,0,0,"unknown","unknown"
0,6,13,2,1,0.0102,0.0116,0.0149,0.0136,"unknown","unknown"
0,10,24,2,2,0.0448,0.0462,7e-04,4e-04,"unknown","unknown"
0.1101,9,23,2,1,0.1423,0.1725,0.0545,0.0761,"female","19-24"
0.169,10,23,1,1,0.0426,0.0491,0.018,0.0412,"male","19-24"
0,7,27,1,1,0.0234,0.0319,0.0169,0.0171,"male","19-24"
0.0354,7,18,2,1,0.0429,0.0484,0.0151,0.0187,"unknown","unknown"
0.0488,6,14,1,1,0.0273,0.0356,0.0284,0.0331,"male","19-24"
0.0222,9,23,1,1,0.0273,0.0356,0.0119,0.0157,"unknown","unknown"
0.3305,10,23,2,1,0.1952,0.2008,0.0412,0.0576,"unknown","unknown"
0.0281,9,27,1,1,0.0426,0.0491,0.0377,0.0591,"male","25-30"
0,10,20,1,1,0.0295,0.0356,0,0,"unknown","unknown"
0.02,10,23,2,1,0.0227,0.0288,0.0191,0.0342,"unknown","unknown"
0,4,20,2,1,0.016,0.018,0.1051,0.1045,"unknown","unknown"
0.2281,7,23,1,1,0.04,0.056,0.0075,0,"female","19-24"
0.011,8,20,1,1,0.0261,0.0285,0.0439,0.0486,"male","25-30"
0,7,15,2,2,0.0273,0.0221,0.017,0.0208,"unknown","unknown"
0,10,18,1,1,0.0273,0.0356,0,0,"male","31-40"
0.0438,7,15,1,1,0.0273,0.0356,0.0228,0.0336,"male","25-30"
0.0324,9,22,1,1,0.0284,0.0337,0.0158,0.0256,"male","13-18"
0.3333,10,22,2,1,0.2035,0.2096,0.0688,0.0715,"male","19-24"
0.0213,4,7,2,1,0.016,0.018,0.0833,0.1538,"unknown","unknown"
0.1242,11,24,2,1,0.0637,0.0765,0.1538,0.2228,"unknown","unknown"
0.3493,3,7,1,1,0.2838,0.299,0.0385,0.046,"unknown","unknown"
0.039,9,24,1,1,0.0284,0.0337,0.0317,0.0636,"unknown","unknown"
0.0676,14,25,1,1,0.043,0.0699,0.0894,0.1164,"unknown","unknown"
0.0198,6,17,1,1,0.0291,0.0345,0.029,0.0354,"female","25-30"
0.0108,4,21,1,1,0.0384,0.0413,0,0,"female","19-24"
0.0265,12,31,1,1,0.0189,0.0235,0.06,0.1037,"unknown","unknown"
0.0283,8,23,1,1,0.0205,0.0241,0.0045,0.0047,"unknown","unknown"
0.01,9,21,3,1,0.0511,0.0573,0.0115,0.0246,"unknown","unknown"
0.0405,6,22,1,1,0.041,0.0459,0.0496,0.0556,"male","25-30"
0.0262,12,28,1,1,0.0494,0.0554,0.0172,0.018,"unknown","unknown"
0,9,23,2,2,0.0097,0.0124,0.0018,0.0021,"unknown","unknown"
0.0046,8,18,3,1,0.0201,0.0237,0.0154,0.0274,"unknown","unknown"
0.0882,7,26,2,1,0.0426,0.0491,0.0294,0.0378,"unknown","unknown"
0.004,5,22,1,1,0.0234,0.0244,0.0017,0.0014,"male","13-18"
0,6,14,2,2,0.0273,0.0221,0.0188,0.0155,"unknown","unknown"
0.1786,12,24,2,1,0.0301,0.0351,0.17,0.2397,"unknown","unknown"
0,9,23,2,2,0.0703,0.0481,0.0209,0.0149,"unknown","unknown"
0.0497,10,16,2,1,0.0193,0.0302,0.0365,0.0464,"unknown","unknown"
0.1287,14,17,1,1,0.078,0.0867,0.008,0.0991,"unknown","unknown"
0.0094,8,16,2,2,0.0273,0.0221,0.1006,0.0563,"unknown","unknown"
0.0082,5,15,1,1,0.0091,0.0154,0.0082,0.009,"male","19-24"
0,6,18,3,3,0.0232,0.0095,0.0119,0.007,"unknown","unknown"
0.0588,9,25,1,1,0.0504,0.0656,0.036,0.0412,"male","0-12"
0,9,29,1,1,0.0133,0.0159,0.0036,0.0043,"male","25-30"
0.0874,7,22,2,1,0.0211,0.024,0.071,0.1237,"unknown","unknown"
0.0089,12,20,2,2,0.0583,0.0199,0.0156,0,"unknown","unknown"
0,9,25,3,1,0.0175,0.0193,0,0,"unknown","unknown"
0,7,28,1,1,0.0151,0.017,0.0269,0.032,"male","31-40"
0.0317,8,26,2,1,0.0426,0.0491,0.014,0.0199,"female","19-24"
0.0388,5,23,2,1,0.0284,0.0337,0.0341,0.0785,"male","19-24"
0,8,24,1,1,0.0426,0.0491,0.0252,0.0283,"female","19-24"
0.0513,4,21,2,1,0.0367,0.0483,0.043,0.0657,"unknown","unknown"
0.4389,7,23,1,1,0.1717,0.1736,0.0286,0.0909,"male","13-18"
0.0128,10,26,1,1,0.0343,0.0415,0.0103,0.0114,"unknown","unknown"
0.0431,8,24,1,1,0.0284,0.0337,0.0052,0.0054,"male","13-18"
0.0822,7,18,1,1,0.0442,0.0633,0.0547,0.0766,"unknown","unknown"
0.0603,9,25,1,1,0.035,0.0411,0.0634,0.0732,"unknown","unknown"
0,6,14,3,3,0.0273,0.0049,0.0063,0,"unknown","unknown"
0.2286,5,19,1,1,0.1726,0.1745,0.0173,0.0268,"male","13-18"
0.1743,16,24,2,1,0.0342,0.0514,0.0593,0.082,"unknown","unknown"
0.0297,8,20,2,2,0.055,0.0243,0.2624,0.0562,"female","25-30"
0.0448,6,14,1,1,0.0273,0.0356,0.0258,0.0248,"female","19-24"
0,10,25,2,2,0.0113,0.002,0.063,0,"female","25-30"
0.0133,11,26,2,2,0.0284,0.019,0.05,0.0443,"unknown","unknown"
0,8,24,3,1,0.0254,0.0325,0.0025,0.0034,"unknown","unknown"
0.0539,6,10,2,1,0.0632,0.0844,0.0316,0.0385,"unknown","unknown"
0.0081,5,15,2,2,0.016,0.0098,0.0668,0.0312,"unknown","unknown"
0.018,12,26,2,1,0.0494,0.0553,0.0222,0.0267,"unknown","unknown"
0.0227,5,14,1,1,0.0284,0.0337,0.0098,0.0177,"unknown","unknown"
0.0571,9,20,1,1,0.0193,0.022,0.0203,0.0414,"male","19-24"
0.0217,5,14,1,1,0.0284,0.0337,0.019,0.0187,"unknown","unknown"
0,8,28,2,2,0.0421,0.0199,0.0455,0,"female","19-24"
0.0827,8,20,2,1,0.0399,0.0453,0.0139,0.0199,"unknown","unknown"
0.0152,4,13,2,1,0.0284,0.0337,0.0319,0.0394,"unknown","unknown"
0.0273,13,22,1,1,0.0178,0.0194,0.0037,0,"unknown","unknown"
0.2348,6,20,1,1,0.0915,0.0978,0.0038,0,"male","13-18"
0,3,25,2,2,0.016,0.0098,0.0053,0.0097,"unknown","unknown"
0.0343,8,24,1,1,0.0092,0.0131,0.0423,0.0474,"male","19-24"
0.0472,5,21,2,2,0.0384,0.0232,0.0315,0.0303,"unknown","unknown"
0.0567,4,7,2,1,0.016,0.018,0.0747,0.1391,"unknown","unknown"
0.0187,7,28,1,1,0.0716,0.0866,0.0067,0.0063,"unknown","unknown"
0,8,21,2,1,0.0339,0.0381,0.0161,0.0283,"male","13-18"
0,9,17,1,1,0.0124,0.017,1e-04,1e-04,"unknown","unknown"
0,8,22,2,1,0.0038,0.0055,0,0,"unknown","unknown"
0,16,30,3,1,0.0547,0.0722,0.0076,0.0101,"unknown","unknown"
0.0848,6,20,1,1,0.0918,0.0982,0.0215,0.0261,"male","25-30"
0.0424,9,23,3,1,0.0344,0.0455,0.0706,0.0854,"unknown","unknown"
0.1286,7,27,1,1,0.0426,0.0491,0.0608,0.1602,"unknown","unknown"
0.0308,8,16,1,1,0.0273,0.0356,0.0452,0.0471,"unknown","unknown"
0.0565,8,27,2,1,0.0423,0.0554,0.0284,0.0429,"unknown","unknown"
0.0152,11,31,2,2,0.0423,0.0283,0.0083,0.0061,"unknown","unknown"
0.0093,7,24,2,1,0.0236,0.0246,0.0084,0.0258,"unknown","unknown"
0.1609,7,22,2,1,0.0274,0.033,0.0537,0.0605,"unknown","unknown"
0.0403,6,14,1,1,0.0273,0.0356,0.0103,0.0122,"male","19-24"
0.0093,8,22,2,1,0.0344,0.0456,0.0153,0.0186,"unknown","unknown"
0.0407,9,27,2,1,0.0421,0.0551,0.0285,0.0465,"male","19-24"
0.045,12,29,2,2,0.0354,0.0194,0.0378,0.0252,"unknown","unknown"
0.0492,12,24,1,1,0.0545,0.0673,0.0149,0.0074,"unknown","unknown"
0.1495,9,23,2,1,0.1422,0.1725,0.0413,0.0429,"male","19-24"
0.0109,10,24,1,1,0.0494,0.0554,0,0,"unknown","unknown"
0,10,22,2,1,0.0211,0.024,0.0211,0.0257,"unknown","unknown"
0.0178,8,20,2,2,0.0551,0.0244,0.4058,0.0407,"unknown","unknown"
0.015,11,20,2,1,0.0193,0.0223,0.0192,0.0313,"unknown","unknown"
0.027,11,17,1,1,0.0625,0.069,0,0,"male","19-24"
0,7,23,3,2,0.0123,0.0081,0.0135,0.0175,"unknown","unknown"
0.0098,7,24,2,1,0.0581,0.0618,0.0176,0.0223,"unknown","unknown"
0,11,23,1,1,0.0136,0.0177,4e-04,4e-04,"unknown","unknown"
0.0305,10,29,1,1,0.0252,0.0324,0.0121,0.0196,"male","19-24"
0.0533,9,16,1,1,0.0573,0.0616,0.0913,0.1857,"unknown","unknown"
0.0126,13,26,3,1,0.0931,0.1129,0.0292,0.0378,"unknown","unknown"
0.0214,12,24,1,1,0.0192,0.0244,0.0307,0.032,"female","13-18"
0.0312,11,16,1,1,0.0622,0.0684,0.0179,0.0259,"male","19-24"
0,8,27,3,1,0.0139,0.0224,0.0022,0.004,"unknown","unknown"
0.2714,4,20,1,1,0.1724,0.1743,0.0115,0.0098,"female","13-18"
0.1,4,20,1,1,0.108,0.1226,0.0622,0.0801,"unknown","unknown"
0.0645,9,27,1,1,0.0271,0.0304,0.0199,0.033,"unknown","unknown"
0.0297,5,27,1,1,0.0384,0.0412,0.0476,0.0476,"unknown","unknown"
0.125,13,20,1,1,0.0278,0.032,0.0619,0.0825,"unknown","unknown"
0.0283,10,26,2,2,0.021,0.0152,0.1475,0.0703,"female","25-30"
0.0361,4,18,1,1,0.02,0.0238,0,0,"male","19-24"
0.0078,14,28,1,1,0.0435,0.0647,0.0209,0.0211,"female","19-24"
0.0833,5,23,2,1,0.0284,0.0337,9e-04,0.0161,"male","25-30"
0.014,10,16,3,1,0.0246,0.0269,0.0697,0.1242,"unknown","unknown"
0.0345,9,21,1,1,0.1024,0.1035,0.0424,0.0488,"male","25-30"
0.0142,12,29,2,2,0.0272,0.0195,0.0012,0,"unknown","unknown"
0.0357,7,16,2,2,0.0305,0.026,0.0231,0.0127,"unknown","unknown"
0,9,30,2,1,0.0858,0.0904,0.0063,0.0095,"unknown","unknown"
0.0328,6,21,1,1,0.0384,0.0412,0.0183,0.0204,"unknown","unknown"
0.079,12,20,1,1,0.0582,0.0622,0.0879,0.0882,"unknown","unknown"
0.0225,8,22,2,1,0.0211,0.024,0.0202,0.0294,"unknown","unknown"
0.0192,5,21,2,2,0.0426,0.0309,0.0126,0.0094,"unknown","unknown"
0.0194,9,15,3,1,0.0171,0.0222,0.0277,0.0257,"unknown","unknown"
0.0133,5,22,2,2,0.0233,0.0198,0.062,0.0239,"male","19-24"
0.0191,8,27,1,1,0.0344,0.0456,0.0164,0.021,"unknown","unknown"
0.0417,10,21,2,1,0.0511,0.0472,0.0409,0.07,"male","41+"
0.0685,3,19,2,1,0.016,0.0179,0.0725,0.118,"unknown","unknown"
0.0238,6,14,1,1,0.0273,0.0356,0.0227,0.0246,"male","13-18"
0,10,18,2,2,0.0248,0.0195,7e-04,0.0014,"unknown","unknown"
0.0467,5,19,1,1,0.0386,0.0483,0.0365,0.0485,"unknown","unknown"
0.1126,8,16,1,1,0.0273,0.0356,0.0271,0.032,"unknown","unknown"
0.0218,4,13,1,1,0.0284,0.0337,0.0348,0.0477,"female","13-18"
0.0594,6,20,2,1,0.0282,0.0348,0.0348,0.0608,"unknown","unknown"
0.0223,13,25,1,1,0.0248,0.0285,0.0096,0.0092,"male","31-40"
0.046,7,21,1,1,0.0384,0.0412,0.0268,0.0273,"female","19-24"
0.0725,15,19,2,1,0.0238,0.0383,0.1035,0.1284,"unknown","unknown"
0.1103,5,23,2,1,0.0284,0.0337,0.0024,0.0286,"female","25-30"
0.0214,6,14,2,1,0.0273,0.0356,0.0144,0.0193,"unknown","unknown"
0.0826,14,22,1,1,0.0532,0.0623,0.0587,0.0653,"male","19-24"
0.0391,5,21,1,1,0.024,0.029,0,0,"male","0-12"
0.0174,3,13,2,1,0.0229,0.0257,0.0173,0.0189,"unknown","unknown"
0.0783,15,24,2,1,0.0888,0.1083,0.009,0.0155,"female","19-24"
0.0172,7,12,1,1,0.0243,0.0307,0.0165,0.0238,"unknown","unknown"
0.013,7,15,1,1,0.0501,0.0574,0.0145,0.0136,"unknown","unknown"
0,3,25,2,1,0.016,0.018,0.0061,0.0088,"male","25-30"
0.037,8,22,3,1,0.0156,0.0187,0.0283,0.0311,"unknown","unknown"
0.1386,13,19,1,1,0.0419,0.0594,0.065,0.0769,"male","13-18"
0.0325,13,22,2,1,0.0264,0.0308,0.0257,0.0369,"unknown","unknown"
0.0173,4,20,1,1,0.016,0.018,0.0081,0.0101,"female","19-24"
0.0426,12,24,1,1,0.0184,0.0215,0.0282,0.0357,"unknown","unknown"
0.0388,6,16,1,1,0.0284,0.0337,0.0377,0.048,"female","25-30"
0,10,27,3,1,0.0215,0.0235,0.0399,0.0653,"unknown","unknown"
0.0174,14,23,2,2,0.0284,0.0189,0.0891,0.2222,"male","0-12"
0.0297,8,19,2,1,0.0242,0.0282,0.0249,0.0333,"unknown","unknown"
0.0234,6,14,1,1,0.0273,0.0356,0.041,0.0444,"unknown","unknown"
0.0159,8,28,1,1,0.0422,0.0464,0.0279,0.0331,"female","19-24"
0.1493,9,17,2,1,0.1019,0.1353,0.0723,0.0909,"male","19-24"
0.1154,7,17,1,1,0.0336,0.0417,0.0026,0.0021,"female","19-24"
0.058,10,23,3,1,0.0156,0.0186,0.0769,0.1602,"unknown","unknown"
0,14,26,1,1,0.0131,0.0131,0.076,0.0969,"female","25-30"
0,9,24,2,1,0.005,0.0073,7e-04,8e-04,"unknown","unknown"
0.1667,10,28,2,1,0.0278,0.0343,0.1179,0.1619,"unknown","unknown"
