"Violator","Male","Age","TimeServed","Class","Multiple","InCity"
0,1,24.2,1.48,"D",0,1
0,1,40.2,1.56,"D",0,1
0,1,46,14.75,"C",1,1
0,1,40.2,1.61,"E",1,1
0,1,42.2,24.15,"A",1,1
0,1,60.6,18.64,"A",1,1
0,1,51.6,0.92,"C",0,1
0,1,39.6,1.48,"E",0,0
0,1,27.9,1.51,"E",0,1
0,1,39.6,0.79,"E",0,0
0,1,33.8,1.51,"E",0,0
0,1,38.3,2.15,"C",1,0
0,1,30.9,1.6,"D",0,0
0,1,37.2,16.08,"A",0,1
0,1,20.5,0.62,"D",0,1
0,1,54.1,5.58,"D",1,0
0,1,44.6,1.17,"E",1,0
0,1,32.7,1.74,"B",1,0
0,1,42.1,18.46,"A",1,0
0,1,20.5,0.44,"B",0,0
0,1,20.4,3.42,"C",0,0
0,1,50.9,1.42,"E",0,1
0,1,45.1,1.76,"B",1,1
0,1,49.5,5.75,"A",1,1
0,1,51.6,1.57,"D",0,0
0,1,53.4,1.17,"E",0,0
1,1,43.5,13.28,"B",1,0
1,1,29.7,3.53,"E",0,0
0,0,25.1,1.54,"E",0,0
0,1,49.9,21.96,"C",1,0
0,1,50.4,9.66,"C",0,1
1,1,32.4,3.84,"D",1,0
1,1,25.1,3.48,"D",0,0
0,1,27.8,1.45,"E",0,0
0,1,82.4,33.87,"A",1,1
0,1,47.8,0.94,"D",0,1
0,1,49.4,1.28,"D",0,0
0,1,30.7,2.96,"D",1,0
0,1,52.3,27.23,"B",1,1
0,1,44.6,0.61,"D",0,0
0,1,33.5,1.19,"D",0,0
0,1,41.4,17.04,"A",1,0
0,0,31.3,1.84,"D",0,0
0,0,32.7,0.68,"B",1,1
0,1,48.9,14.77,"A",1,1
0,1,35.5,1.02,"D",0,0
0,1,58.9,0.94,"E",0,0
0,1,39.7,0.44,"E",0,0
0,1,23.6,2.02,"E",1,1
0,1,26.7,0.88,"E",0,0
1,1,28.1,3.07,"D",0,0
0,1,46.5,1.11,"E",0,0
1,1,61.4,3.08,"E",1,1
0,1,38.1,0.88,"E",0,0
0,0,54.8,24.84,"A",1,0
0,1,27.8,2.23,"D",0,1
0,1,32.1,10.66,"C",1,1
0,1,46.7,19.73,"A",0,1
1,1,27,3.65,"B",1,0
0,1,21.7,0.34,"D",0,0
0,1,20.3,1.27,"D",0,1
0,1,31.7,1.86,"C",1,0
1,1,51.1,4.11,"D",0,0
0,1,36,1.74,"E",1,0
0,1,45.4,1.32,"E",0,0
0,1,39.3,1.72,"D",0,0
0,1,33.3,1.33,"D",1,0
0,1,45.9,1.88,"D",0,1
0,0,48,1.94,"E",0,0
0,1,23,1.46,"E",0,0
0,1,43.2,8.38,"C",1,0
0,1,47.6,6.94,"D",0,1
0,1,52.8,3.69,"D",1,0
0,1,51.3,32.06,"A",0,1
0,1,27.5,0.72,"E",0,0
0,1,51.3,7.46,"A",1,0
0,1,25,0.57,"D",0,1
0,1,28.7,10.08,"A",1,1
0,1,21.7,1.97,"D",0,1
0,1,45.8,0.68,"D",0,0
0,1,32.3,2.46,"D",0,0
0,1,28.1,0.95,"D",0,0
0,1,45.8,0.91,"E",0,0
0,0,33,1.62,"D",1,1
0,1,24.8,0.82,"C",0,1
0,1,53.8,18.79,"B",1,0
0,1,75,37.94,"A",1,1
0,1,50,29.87,"A",1,0
0,1,30.3,5.54,"D",1,0
0,1,52.9,1.51,"E",0,1
0,1,27.5,0.83,"D",0,0
1,1,23.2,3.13,"E",0,1
0,1,22.2,0.27,"D",0,0
0,1,37.8,1.94,"D",0,1
0,1,20.5,0.44,"D",0,0
0,1,54.3,15.44,"C",1,1
0,1,63.7,17.66,"A",0,1
0,0,19.4,0.54,"E",1,0
0,1,66,36.88,"A",0,1
0,1,30.4,2.38,"D",0,0
0,1,40.1,5.56,"B",1,1
0,1,38.9,1.54,"D",0,0
0,1,62,28.57,"A",0,0
0,1,24.8,2.02,"B",0,0
0,1,57.2,1.57,"D",1,0
0,1,38.4,1.86,"C",1,1
0,1,48.8,0.18,"D",0,0
0,1,46.4,24.57,"A",0,1
0,1,17.4,0.96,"E",0,0
0,1,34.9,0.54,"D",0,0
0,0,20.2,1.04,"D",0,0
0,1,40.2,1.19,"E",1,0
0,1,36.1,2.92,"B",1,1
0,0,37.5,1.32,"B",0,1
0,1,28.2,1.46,"D",0,0
0,1,36.2,1.68,"D",0,1
0,1,38.2,0.48,"E",0,1
0,1,28.9,1.82,"D",1,0
0,1,28.6,1.85,"E",0,0
0,1,58.1,3.83,"C",0,0
0,1,52.8,2.78,"C",0,0
0,1,37.2,1.75,"E",0,0
0,1,26,1.58,"E",0,0
0,1,49.5,22.81,"A",1,1
0,1,47.9,1.23,"E",0,0
0,1,34.1,1.17,"E",1,0
0,1,52.6,3.71,"C",0,0
0,1,69.3,28.69,"A",0,1
0,1,52,25.62,"A",1,1
0,1,62.8,31.15,"A",1,0
0,1,25.4,1.51,"C",0,1
0,1,30.3,2.52,"D",0,1
0,1,29.9,2.09,"D",1,0
0,0,43,1.26,"D",0,0
0,1,49.7,1.08,"E",0,0
0,1,35.2,1.53,"E",0,0
0,1,47.4,4.93,"D",1,0
0,1,45.3,7.94,"D",1,1
0,1,51.7,2.63,"D",1,1
0,0,42.6,0.75,"E",0,0
0,1,67.2,3.9,"C",1,0
1,1,29.7,7.82,"C",1,1
0,1,41.9,5.22,"D",1,0
0,1,63.8,1.05,"D",0,1
0,1,52.7,24.77,"A",1,1
0,1,41,3.94,"A",1,1
0,0,51.5,1.6,"E",0,1
0,1,28,1.69,"E",0,1
0,1,52.9,1.63,"E",0,1
0,1,23.6,1.29,"D",0,1
0,0,54.3,1.77,"D",1,0
0,1,27.5,1.83,"E",1,0
0,1,53.3,14.71,"E",0,1
0,1,31.7,1.67,"E",1,1
0,1,35.8,3.39,"D",1,0
0,1,31.5,1.57,"E",0,0
0,1,38.4,12.08,"B",1,1
0,1,21.6,1.56,"B",1,1
0,1,52.4,0.7,"B",1,0
0,1,28.8,2.59,"D",0,0
0,1,26.1,3.79,"D",0,0
0,1,35.3,1.83,"E",0,0
0,1,43.4,19.67,"A",1,1
0,0,28.2,0.44,"E",0,0
0,1,62.9,2.17,"C",1,0
0,1,32.4,10.15,"B",1,1
0,1,53.3,4.05,"E",0,1
0,1,46.2,23.29,"A",1,0
0,1,45.5,1.25,"E",0,0
0,1,21.7,1.08,"E",0,1
0,1,26,0.44,"D",0,0
0,1,39.4,0.87,"E",0,0
0,1,45.9,1.59,"D",1,0
0,1,39.6,2.08,"D",0,0
0,1,63.9,27.6,"D",1,1
0,1,42.7,1.07,"D",0,0
0,0,48,1.74,"C",0,0
0,1,49.9,1.91,"D",0,0
0,1,50.2,1.78,"E",0,0
0,1,31.1,2.81,"D",1,0
0,1,29.1,4.81,"C",0,0
0,1,33.5,11.36,"B",1,0
0,1,22,2.29,"D",0,0
0,1,73.7,1.3,"D",1,0
0,1,20.9,2.77,"C",1,0
0,1,19.9,1.39,"D",0,0
0,1,24.9,1.85,"D",0,0
1,1,52.7,20.62,"B",1,0
1,1,32.3,11.19,"C",1,0
0,1,30.3,2.65,"E",0,0
0,1,47.4,3.8,"D",1,0
0,1,21.5,1.04,"E",0,0
0,1,25,3.56,"C",0,0
0,1,36.6,1.1,"E",0,0
1,0,39.1,4.6,"C",0,1
0,1,50,20.59,"D",1,1
0,1,20.5,1.34,"E",0,0
0,1,30.8,2.46,"D",0,0
0,1,53.1,1.22,"E",0,0
0,1,25.7,0.38,"E",0,0
0,1,53.5,22.15,"C",1,1
0,1,27,0.73,"B",0,1
0,1,35.9,6.16,"B",1,1
1,1,40.1,23.19,"B",0,1
0,1,25.1,1.64,"D",0,0
0,1,34,0.92,"E",0,1
0,1,24,1.04,"B",1,1
0,1,59.2,23.13,"B",1,1
0,1,24.3,0.83,"D",0,0
0,1,56.9,38.73,"A",0,1
0,1,20.1,1.03,"B",0,1
1,1,45,25.21,"B",1,1
0,1,62.1,26.84,"A",0,1
0,1,23.4,1.09,"D",1,0
0,1,58,19.83,"B",1,0
0,1,46.4,1.07,"C",1,0
0,1,27.6,2.58,"D",0,0
0,1,26.4,1.71,"E",0,0
0,1,50,6.79,"B",0,1
0,1,26.3,0.62,"D",0,0
0,1,25.7,0.71,"E",0,0
1,1,24.7,3.58,"D",0,0
0,1,45.1,3.08,"D",0,1
0,1,39.3,0.96,"C",0,0
1,1,23.7,2.37,"E",0,0
0,1,43.5,0.37,"E",0,0
0,1,26,1.81,"E",0,0
0,0,21.8,1.44,"E",0,0
0,1,38.3,20.36,"B",1,1
0,1,28.9,0.11,"D",1,1
0,1,24.3,2.12,"B",1,0
0,1,28.7,0.42,"D",0,1
0,0,21.7,0.84,"C",1,1
0,1,35.9,4.76,"B",1,1
0,1,44.9,1.05,"D",1,1
0,0,29,0.44,"E",0,0
0,1,51.8,17.69,"B",0,1
0,1,51.7,3.94,"E",1,0
0,1,53.5,1.42,"D",0,0
0,1,37.8,1.33,"D",0,0
0,0,26,0.53,"E",0,0
0,1,32.6,3.23,"D",1,0
0,1,27.9,0.27,"E",0,1
0,1,29.9,0.42,"D",1,1
0,1,50.8,32.65,"A",0,0
0,1,38.4,2.09,"D",0,0
0,1,45.8,18.55,"C",0,1
0,1,24,1.58,"E",0,0
0,1,37.5,1.88,"E",1,1
0,1,47.8,30.07,"A",0,1
0,1,49.1,1.56,"E",1,0
0,1,41,0.59,"D",1,0
0,1,53.9,1.42,"D",1,0
0,1,50,1.11,"E",0,0
0,1,52.7,1.2,"D",0,1
0,1,34.4,1.26,"E",1,1
0,1,34.5,8.11,"C",1,1
0,1,51.9,0.73,"E",0,0
0,1,50,0.57,"E",0,0
0,1,53.7,2.66,"D",1,0
0,1,64,20.55,"B",0,1
0,1,36.7,2.42,"D",1,1
0,1,70.4,1.02,"D",0,0
0,1,29.6,1.21,"B",1,1
0,1,49.9,1.7,"E",0,0
0,1,47.9,1.23,"B",1,1
0,1,59.4,10.04,"D",1,0
0,1,52.3,29.63,"A",1,0
0,1,58.3,0.73,"E",0,1
0,1,51.7,19.46,"B",1,1
0,1,54.2,33.55,"A",1,1
0,1,31.6,8.64,"D",1,0
0,1,30.6,1.79,"E",0,0
0,1,33.9,5.71,"E",1,1
0,1,46.1,24.94,"A",1,1
0,1,63.2,1.02,"C",0,1
0,1,53.5,23.36,"B",1,0
0,1,30.8,0.94,"E",0,0
0,1,41,0.51,"E",0,1
0,1,25.2,1.09,"D",0,0
0,1,40.8,1.43,"E",1,0
0,1,29.5,2.84,"D",1,0
0,1,23.9,2.15,"D",0,0
0,1,21.7,1.16,"D",0,0
0,1,28.5,1.33,"D",0,0
0,1,36.1,1.92,"D",1,1
0,1,42.7,1.66,"B",0,0
0,1,30,2.15,"D",0,0
0,0,27.5,3.17,"C",1,1
0,1,33,1.57,"E",0,0
0,1,39.8,21.2,"A",0,1
0,1,59.1,31.87,"B",1,0
0,1,60.1,29.86,"A",0,1
0,1,30.4,1.22,"E",0,0
0,1,55.5,38.13,"A",1,1
0,1,49.6,2.8,"D",0,1
0,0,31.7,0.25,"D",0,0
0,1,34.2,1.24,"D",1,0
0,1,54,26.57,"A",1,1
0,1,57,1.71,"B",1,1
0,1,55.6,1.17,"E",0,0
0,1,24.9,4.23,"C",1,0
0,1,22.9,1.02,"E",0,0
0,1,34.8,1.21,"E",0,1
0,1,27.1,0.83,"E",0,0
1,1,34.9,9.46,"B",1,1
0,0,39.2,0.19,"D",0,0
0,1,24,1.75,"E",1,0
0,0,46.2,0.17,"D",0,0
0,1,40.5,0.51,"E",0,0
0,1,34.6,1.48,"D",0,0
0,0,50.4,1.52,"C",1,1
0,0,25.9,0.84,"D",0,0
0,1,45.8,15.95,"A",0,0
0,1,29.2,2.61,"E",0,0
0,1,58.9,11.57,"D",1,1
0,1,48,2.06,"D",0,0
0,1,44.3,26.21,"A",1,0
0,1,25.4,0.94,"D",0,0
0,1,70.9,5.63,"D",1,1
0,1,60.2,37.96,"A",1,0
0,1,24.1,0.56,"D",1,0
0,1,48.9,0.53,"E",0,1
0,1,35.8,17.79,"A",0,1
0,0,41.6,2.84,"D",1,0
0,1,37,1.15,"E",0,0
0,1,50.2,1.04,"D",0,0
0,1,67.9,32.34,"A",1,1
0,1,48.8,26.58,"B",1,1
0,1,32.3,1.69,"D",0,0
0,1,28.4,5.26,"D",1,1
0,1,30.3,1.08,"E",0,0
0,1,47.4,23.73,"A",1,1
1,1,41.4,13.82,"B",1,0
0,1,38.8,0.72,"D",0,0
0,1,72.7,30.27,"A",0,1
0,0,46.6,24.92,"A",1,1
0,0,42.8,1.19,"E",0,0
0,1,22.9,1.66,"D",1,0
0,1,48.3,1.17,"D",0,1
1,1,22.2,2.09,"E",0,0
0,1,36.4,6.61,"B",1,1
0,1,22.3,0.59,"D",0,0
0,0,37.2,1.26,"D",0,0
0,1,46.2,0.86,"E",0,1
0,1,56.6,0.44,"E",0,1
0,1,33.2,1.19,"E",0,1
0,1,55.4,17.54,"C",0,1
0,1,56.8,23.92,"A",0,1
0,1,27.6,5.48,"D",1,1
0,1,34.3,1.32,"E",0,0
0,1,46.1,20.88,"A",0,1
0,1,31.1,0.75,"E",0,0
0,1,52.8,2.86,"C",0,0
0,1,21.5,0.95,"E",0,0
0,1,41.7,0.59,"E",0,0
0,1,32.1,5.06,"D",1,0
0,1,48.1,2.25,"D",0,1
0,1,49.5,0.94,"D",0,1
0,1,54.2,17.46,"D",0,1
0,1,29.7,3.37,"C",1,1
0,0,31.1,3.09,"E",0,1
0,1,29.7,1.67,"C",1,1
0,1,58.4,26.28,"A",1,1
0,1,52.1,16.8,"C",0,1
1,1,22,3.75,"D",0,0
0,1,48.8,0.93,"D",0,0
0,1,45,4.22,"C",1,0
0,1,34.3,0.96,"E",0,1
0,0,49.3,1.04,"D",1,0
0,1,51.9,0.85,"A",1,0
0,1,46.3,1.64,"B",0,1
0,1,46.4,1.1,"D",1,0
0,1,26,1.54,"D",0,0
0,1,52.8,29.33,"A",1,0
0,1,55.2,21.73,"C",1,1
0,1,55,1.48,"E",0,0
0,1,58.4,0.21,"E",0,1
0,1,66.3,45.26,"A",1,1
0,1,56.9,27.73,"B",1,0
0,1,40,0.8,"D",0,0
0,1,25.1,0.71,"E",0,0
0,1,31.5,1.62,"D",0,0
0,1,38,2.25,"D",0,0
0,0,41.8,2.27,"E",1,0
0,0,36.8,4.82,"D",1,0
0,1,53.5,2.52,"D",1,1
0,1,23.6,0.85,"D",0,0
0,1,23,0.71,"D",0,0
0,1,33.9,1.2,"E",0,0
0,1,23.9,1.36,"D",0,0
0,1,45,9.76,"A",0,0
0,1,38.2,1.73,"D",0,0
0,1,29.4,1.25,"E",0,0
0,1,39.7,1.17,"D",1,0
0,1,29.6,0.42,"D",0,0
0,1,44.6,23.62,"A",0,0
0,1,50.5,31.86,"A",0,1
1,1,42.9,12.19,"D",0,0
0,1,58.3,3.75,"E",0,1
0,0,40,1.32,"E",0,0
0,1,32.3,15.71,"B",0,0
0,1,48.7,23.67,"A",1,0
0,1,24.4,1.72,"E",0,0
0,1,39,1.02,"E",0,1
0,1,60.2,25.04,"B",1,0
0,0,34.7,1.6,"D",0,1
0,1,58.4,28.78,"A",0,0
1,1,34.2,6.83,"C",0,0
0,1,44.8,16.21,"B",1,1
0,1,38.3,11.71,"B",1,0
0,1,49.9,19.06,"A",1,1
0,0,23.3,0.76,"E",0,0
0,1,43.7,1.31,"E",0,0
0,1,37.6,8.61,"A",1,1
0,1,49.9,18.37,"B",1,1
0,1,26.9,1.38,"E",0,0
0,1,32.3,5.02,"B",0,1
0,1,48,1.09,"E",0,0
0,1,42.5,2.52,"A",1,1
0,1,49.7,8.63,"D",0,0
0,1,50.4,0.73,"E",0,1
0,1,46.1,22.08,"A",0,1
0,1,26.3,2.33,"D",0,0
0,0,28.1,1.25,"E",0,0
0,1,33.5,2.14,"D",0,0
0,1,36.5,18.11,"A",1,1
0,1,44.5,19.63,"A",1,1
1,1,53.7,26.73,"C",1,1
0,1,33,1.39,"D",0,0
0,1,28.8,1.21,"E",0,0
0,1,26.8,0.7,"D",0,1
0,1,34.3,1.67,"E",0,0
0,1,52.5,16.91,"C",1,1
0,0,28.6,0.83,"E",0,0
1,1,60.6,25.8,"E",0,1
0,1,53.1,11.08,"D",0,0
0,1,24.7,2.03,"E",0,0
0,1,23.9,4.62,"D",0,1
0,1,20.7,3.13,"D",0,0
0,1,65.5,1.31,"D",0,0
0,0,42.2,1.68,"E",0,1
0,1,47.4,1.66,"D",0,0
0,1,66,4.52,"C",1,1
0,1,42,21.96,"A",1,1
0,1,50.6,28.15,"A",1,1
0,0,64.9,13.67,"A",0,0
0,1,34.2,15.75,"A",0,1
0,1,31.4,0.36,"D",0,0
0,1,32,2.17,"C",1,1
0,1,42.7,5.3,"B",0,1
0,1,42.8,1.87,"E",0,1
0,1,33,2.1,"B",0,1
0,1,43,11.87,"D",0,1
0,1,59.4,26.95,"A",0,1
0,1,38.3,1.22,"D",0,0
0,1,38.5,0.96,"D",0,1
0,1,53,0.73,"E",0,1
0,1,64.4,8.46,"B",0,0
1,1,52.8,10.73,"D",1,1
0,1,29.6,1.67,"D",0,0
0,1,45.9,19.56,"B",1,1
0,1,42.4,18.42,"A",1,1
0,1,40.3,1.1,"E",0,0
0,1,55.6,28.34,"A",0,0
0,1,37.1,1.1,"C",0,1
0,0,28.9,0.94,"E",0,0
0,1,22,1.18,"D",0,0
1,1,25.2,3.27,"E",1,0
0,1,26.5,1.04,"B",1,1
1,1,53.2,20.65,"B",1,1
0,1,29.2,0.75,"E",0,0
0,1,24.3,0.71,"D",0,0
0,1,37.8,1.14,"D",1,0
1,1,39.2,19.23,"B",1,1
0,1,26.9,1.38,"D",0,0
0,1,43.4,4.19,"C",0,1
0,1,25.5,0.71,"D",0,0
0,1,53,0.6,"C",0,1
1,1,20.1,3.44,"E",0,0
0,1,21.9,0.32,"E",0,0
0,1,51.3,26.71,"A",1,1
0,1,18.9,0.63,"E",0,1
0,1,37.8,2.38,"B",0,1
0,1,67.5,28.06,"A",0,0
0,0,57.3,2.61,"C",0,0
0,1,54.2,9.97,"D",1,0
0,1,48.2,0.48,"D",0,1
0,1,44.8,2.63,"B",1,1
0,1,49.8,27.15,"A",0,0
0,1,44.8,3.27,"C",0,1
0,1,27.4,1.01,"E",0,0
0,1,54.7,23.65,"D",0,1
0,1,41.2,0.84,"E",0,1
0,1,39,2.58,"C",0,0
0,1,27.2,1.54,"D",0,0
0,1,44,1.08,"E",1,0
0,1,50.1,18.26,"D",1,0
0,1,33.5,0.81,"E",0,0
0,0,30.9,1.84,"E",0,1
0,1,46.7,1.25,"B",0,1
1,1,49.8,10.28,"D",1,1
0,1,30.9,1.48,"D",0,0
0,1,47.5,1.92,"E",0,0
0,1,33.3,3.08,"D",1,1
0,1,50.3,21.72,"A",1,1
0,1,53.3,7.44,"D",1,1
0,1,23.1,1.21,"E",0,1
0,1,55.5,19.08,"A",0,1
0,1,54.4,1.79,"D",0,0
0,1,52.7,7.71,"D",0,0
0,1,28.4,4.36,"D",1,1
0,1,27.9,1.42,"E",0,0
0,1,49,0.33,"D",0,1
0,1,53.1,1.23,"D",0,0
0,1,35.3,0.38,"D",1,1
0,1,35.3,0.96,"E",0,0
0,1,31.7,1.48,"E",1,1
0,1,24.9,3.13,"A",1,0
0,0,78.4,2.02,"B",0,0
0,1,32,1.12,"E",0,0
0,1,57.6,31.35,"A",0,0
0,0,19.9,0.25,"E",0,0
0,1,36.4,3.38,"D",0,0
0,1,26.4,0.22,"D",0,0
0,1,61,25.85,"B",1,1
0,1,26.8,1.62,"D",0,0
1,1,51.6,32.38,"B",1,0
0,1,26.4,3.25,"D",0,0
0,0,39.5,0.77,"D",0,0
0,1,28.3,2.96,"D",0,0
0,1,50.7,9.46,"E",0,1
1,1,41.5,2.81,"E",0,0
0,1,36.3,1.07,"E",1,0
0,1,43.6,3.07,"C",1,1
0,1,20.3,1.78,"E",0,0
0,1,32.4,1.6,"E",0,1
0,1,43.5,0.96,"D",0,1
0,1,30.9,0.65,"E",0,0
0,1,24.6,1.25,"E",0,0
0,1,41.3,15.71,"B",1,0
0,1,20.4,2.39,"D",0,0
0,1,45.2,24.63,"B",1,1
0,1,31.3,8.02,"D",1,0
0,1,49.7,18.71,"A",1,1
0,1,31.7,1.38,"E",0,0
0,1,57,3.38,"B",1,1
1,1,37.6,1.57,"E",0,1
1,0,43.7,2.83,"C",0,0
0,1,27,1.77,"E",0,1
0,1,54.4,1.52,"C",1,1
0,0,20.7,0.69,"D",1,0
0,1,37.5,0.36,"E",1,1
0,1,56.1,6.61,"C",0,0
0,1,22.5,0.68,"D",0,0
0,1,47.3,1.17,"D",0,1
0,1,49.5,25.8,"A",1,1
0,1,34.4,2.35,"D",0,1
0,1,58.7,19.02,"A",1,1
0,1,60.4,32.96,"A",1,1
0,0,34.9,1.35,"E",0,0
0,1,45.2,16.35,"C",1,0
0,1,52.2,24.21,"B",1,0
0,1,30.8,1.73,"D",0,1
0,0,31.1,0.94,"D",0,0
0,1,47.8,25.73,"A",1,1
0,1,27.4,1.48,"E",0,1
0,1,46.3,5.15,"D",1,0
0,1,22.9,2.14,"C",0,0
0,1,32.8,0.78,"E",0,0
0,1,31,0.67,"E",0,1
0,1,25.4,1.2,"D",1,1
0,1,40.8,23.78,"A",1,1
0,0,40.2,2.77,"C",0,1
0,1,78.9,20.37,"A",0,1
0,0,34.9,1.44,"E",0,0
0,1,21.1,0.96,"D",0,0
0,1,32.1,1.07,"E",0,1
0,1,27.5,0.96,"D",0,1
1,1,32.3,2.73,"E",0,1
0,1,49.3,1.69,"E",1,1
0,1,50.8,25.25,"C",1,1
0,1,32.4,0.75,"E",0,1
0,1,48.2,19.42,"C",0,1
0,1,22.3,1.17,"B",1,1
0,1,60.7,26.1,"A",0,0
0,1,22.9,0.59,"E",0,0
0,1,34.2,0.71,"D",1,0
0,1,30,2.02,"B",0,1
0,1,38.2,0.61,"E",1,0
0,0,44.9,16.68,"A",0,1
0,1,38,19.96,"A",1,0
0,1,52.5,1.04,"D",0,0
0,1,86.4,31.35,"B",1,1
0,1,24.9,1.17,"D",0,0
0,1,40.4,3.78,"C",1,0
0,1,65.3,29.86,"C",0,0
0,0,41.3,3.85,"C",0,0
0,1,44,0.75,"E",0,0
0,1,27.1,0.58,"D",1,0
0,1,21.4,1.69,"E",1,0
0,1,50.6,25.72,"A",1,0
0,0,33.7,0.75,"E",0,0
0,0,45,0.85,"D",0,0
0,1,53.5,1.66,"D",0,1
0,1,24.5,1.08,"D",0,0
0,1,32.2,0.76,"D",0,1
0,1,27.7,1.75,"E",0,1
0,1,37.5,19.77,"A",0,1
0,1,32.8,0.54,"E",0,1
0,1,50.5,15.64,"D",1,0
0,1,58.2,1.02,"D",0,0
0,0,40.6,0.77,"E",0,0
0,1,57.2,1.23,"E",0,1
0,1,63.2,1.46,"C",1,0
0,1,23.3,0.92,"D",1,0
0,1,43.4,1.42,"D",0,0
0,1,39.9,4.81,"D",0,0
0,1,41.1,1.66,"D",1,0
1,1,35.3,6.08,"B",0,0
0,1,40.7,23.48,"A",0,1
0,1,55.8,1.19,"D",0,0
0,1,43,1.52,"D",0,0
0,0,55.5,1.59,"E",0,1
0,1,32.4,1.13,"E",0,0
0,1,46.3,19.8,"A",1,1
0,1,28.1,0.67,"B",0,1
0,1,51.4,11.81,"D",0,1
0,1,31.2,1.75,"E",0,0
0,1,44.7,1.3,"E",0,0
0,1,53.4,1.25,"D",0,0
0,1,34.3,1.88,"D",0,0
0,1,56.8,12.39,"E",0,1
0,1,31.2,1.17,"D",1,1
0,1,34.3,1.21,"E",0,0
0,1,23.9,1.85,"C",0,0
0,1,40.7,17.15,"A",0,1
0,1,28.9,1.52,"E",0,0
0,1,49.8,1.54,"E",0,0
0,0,57.7,1.12,"C",0,0
0,1,69.9,42.08,"A",0,1
0,1,34.4,1.34,"B",1,1
0,1,51.2,1.79,"E",0,0
0,1,36.7,2.67,"B",1,1
0,1,33.5,2.36,"B",1,1
0,1,31.2,0.93,"E",0,0
0,1,28.3,1.95,"D",0,0
0,1,37.4,7.21,"B",0,1
0,0,24.2,2.67,"C",1,0
0,1,22.4,1.6,"D",1,0
0,0,37.1,1.62,"D",0,0
0,0,24.5,0.44,"E",0,0
0,1,74.2,20.87,"B",1,1
0,1,34.4,0.51,"E",0,1
1,1,26.1,2.21,"E",0,1
0,1,38.9,4.25,"B",0,1
0,1,23.9,1.1,"C",1,1
0,1,41.4,1.92,"E",0,0
0,1,51.6,28.23,"A",0,0
0,1,63.3,26.87,"A",0,1
0,1,34.7,1.25,"D",0,0
0,1,54.4,25.2,"A",1,1
0,1,22.7,0.48,"E",0,0
0,1,52.7,21.94,"D",0,1
0,1,22.3,1.39,"D",1,0
0,1,47.6,3.56,"D",1,0
0,1,47,4.23,"D",0,0
0,1,60.2,2.23,"D",0,0
1,1,43.9,19.77,"B",1,0
0,0,30.2,1.67,"E",0,0
0,1,52,0.77,"D",0,1
0,1,57.7,25.36,"D",1,1
0,1,35.8,2.02,"D",0,0
0,1,40.2,14.38,"D",0,1
0,1,22.8,2.12,"D",0,1
0,1,26.3,1.2,"D",0,0
0,1,36.5,1.37,"E",0,0
0,1,28.3,2.04,"B",1,1
0,0,44.1,1.42,"C",0,0
0,1,51.8,1.17,"D",0,1
0,1,25.3,3.04,"D",0,0
0,1,52.5,1.11,"D",0,1
0,0,57.1,17.02,"B",1,1
0,1,40.8,18.87,"A",1,1
0,0,20.3,1.25,"D",1,1
0,1,43.1,19.61,"A",0,1
0,1,51.4,0.96,"D",0,0
0,1,23.5,1.15,"D",1,0
0,1,22.5,0.71,"E",0,0
0,1,38,1.52,"E",0,0
0,1,60.1,1.1,"E",0,0
0,1,26.5,0.94,"D",0,0
0,1,44.3,2.69,"D",1,0
0,1,50,1.1,"E",1,0
0,1,19.3,1.52,"D",0,0
0,1,24.2,0.85,"D",0,0
0,1,49,2.06,"C",1,0
0,1,48,9.89,"E",1,1
0,1,62.3,34.73,"A",1,0
0,0,28.9,0.64,"D",0,0
0,1,26,0.73,"D",0,0
0,1,46.4,2.33,"E",0,1
0,1,21.6,1.33,"D",0,0
0,0,61.8,6.09,"B",1,1
0,0,31.1,2.04,"D",1,0
1,1,58.8,21.92,"B",0,1
0,1,47,1.33,"E",0,0
0,1,39.5,0.71,"C",0,1
0,1,43.9,3.27,"D",1,0
0,0,42.5,1.23,"E",0,0
0,1,30.9,12.15,"A",1,1
0,0,28,1.26,"E",0,0
0,1,21.8,1.26,"D",1,0
0,1,31.1,3.15,"C",1,1
0,0,23.3,0.53,"E",0,0
0,1,46.1,2.09,"D",1,1
0,1,55.8,1.35,"E",0,0
0,1,48.7,19.38,"C",0,1
0,1,35.4,4.04,"C",1,0
0,1,43.8,3.69,"D",1,0
0,1,50.4,1.59,"E",0,0
0,1,33.8,1.65,"C",1,0
0,1,39.8,7.33,"B",1,0
0,1,55.2,25.09,"A",0,0
0,1,40.6,17.23,"A",0,1
0,1,45.1,1.12,"D",0,1
0,1,39.4,21.08,"A",1,1
0,1,55.5,0.85,"E",0,1
0,1,59.3,3.84,"C",0,1
0,1,60.4,1.28,"D",0,1
0,1,48.8,1.72,"E",0,0
0,0,51.6,0.79,"E",0,0
0,1,53.8,2.11,"B",1,1
0,1,45.6,1.17,"D",0,0
0,1,37.4,0.94,"C",1,1
0,1,57.1,26.94,"B",0,0
0,1,47.6,14.32,"E",1,1
0,1,53.1,34.38,"A",0,1
0,1,25.3,1.48,"E",0,0
0,1,35.1,2.04,"D",0,0
0,1,58.1,27.27,"A",1,1
0,1,69.4,1.23,"E",0,1
0,0,60.6,1.26,"C",1,1
0,1,38.4,1.17,"B",1,1
