MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod.Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
020,RL,65.0,6860.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956.0,1956.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,54.0,TA,TA,CBlock,TA,TA,No,GLQ,908.0,Unf,0.0,100.0,1008.0,GasA,Ex,Y,SBrkr,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,3.0,1.0,Fa,6.0,Typ,0.0,NoFirePlace,Detchd,1964.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,12.0,2007.0,WD ,Normal,131e3
020,RL,60.0,8250.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1963.0,1963.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,288.0,Unf,0.0,765.0,1053.0,GasA,Gd,Y,SBrkr,1053.0,0.0,0.0,1053.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,NoFirePlace,2Types,1994.0,RFn,2.0,692.0,TA,TA,Y,240.0,0.0,0.0,0.0,109.0,0.0,NoPool,NoFence,None,0.0,7.0,2007.0,WD ,Normal,142100.0
020,RL,70.0,8176.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958.0,1992.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,846.0,Unf,0.0,210.0,1056.0,GasA,Fa,Y,SBrkr,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Attchd,1958.0,RFn,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2007.0,WD ,Normal,139e3
020,RL,75.0,9750.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958.0,1958.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608.0,Unf,0.0,834.0,1442.0,GasA,Gd,Y,SBrkr,1442.0,0.0,0.0,1442.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,Typ,0.0,NoFirePlace,Attchd,1958.0,RFn,1.0,301.0,TA,TA,Y,0.0,0.0,275.0,0.0,0.0,0.0,NoPool,NoFence,Shed,500.0,4.0,2007.0,COD,Normal,157900.0
020,RL,80.0,9250.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954.0,2005.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,480.0,LwQ,468.0,108.0,1056.0,GasA,TA,Y,SBrkr,1056.0,0.0,0.0,1056.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Attchd,1954.0,Unf,1.0,260.0,TA,TA,Y,390.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2007.0,WD ,Normal,139400.0
020,RL,90.0,11988.0,Pave,NoAccess,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957.0,1957.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,777.0,Unf,0.0,467.0,1244.0,GasA,Ex,Y,FuseA,1244.0,0.0,0.0,1244.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1957.0,Unf,1.0,336.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,5.0,2007.0,WD ,Normal,15e4
020,RL,70.0,9100.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960.0,1960.0,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1144.0,1144.0,GasA,TA,Y,SBrkr,1144.0,0.0,0.0,1144.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1960.0,RFn,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2007.0,WD ,Normal,12e4
020,RL,80.0,9736.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957.0,1969.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,TA,TA,CBlock,TA,TA,No,BLQ,668.0,Rec,138.0,525.0,1331.0,GasA,Gd,Y,SBrkr,1721.0,0.0,0.0,1721.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,8.0,Typ,3.0,TA,Attchd,1957.0,Unf,2.0,464.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,4.0,2007.0,WD ,Normal,174850.0
020,RL,72.0,9770.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957.0,1957.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,512.0,Unf,0.0,410.0,922.0,GasA,TA,Y,FuseA,922.0,0.0,0.0,922.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Attchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0.0,34.0,0.0,0.0,0.0,0.0,NoPool,GdWo,None,0.0,4.0,2007.0,WD ,Normal,116e3
020,RL,72.0,10152.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956.0,1956.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586.0,Unf,0.0,462.0,1048.0,GasA,TA,Y,SBrkr,1048.0,0.0,0.0,1048.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Attchd,1956.0,Unf,1.0,286.0,TA,TA,Y,0.0,20.0,0.0,0.0,192.0,0.0,NoPool,NoFence,None,0.0,6.0,2007.0,WD ,Normal,135e3
020,RL,NA,12155.0,Pave,NoAccess,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970.0,1970.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,1237.0,Unf,0.0,420.0,1657.0,GasA,Gd,Y,SBrkr,1657.0,0.0,0.0,1657.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1970.0,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,147.0,0.0,NoPool,NoFence,None,0.0,3.0,2007.0,WD ,Normal,163500.0
020,RL,70.0,12198.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955.0,1975.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,780.0,Unf,0.0,424.0,1204.0,GasA,TA,Y,SBrkr,1411.0,0.0,0.0,1411.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1955.0,RFn,1.0,310.0,TA,TA,Y,278.0,82.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2007.0,COD,Normal,13e4
020,RL,75.0,10050.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955.0,1955.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,288.0,Unf,0.0,928.0,1216.0,GasA,TA,Y,SBrkr,1216.0,0.0,0.0,1216.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Attchd,1955.0,RFn,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2007.0,WD ,Normal,129500.0
020,RL,60.0,11556.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,9,1953.0,2006.0,Gable,CompShg,VinylSd,MetalSd,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,408.0,Unf,0.0,456.0,864.0,GasA,Gd,Y,SBrkr,1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,Ex,6.0,Typ,0.0,NoFirePlace,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,63.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2007.0,WD ,Normal,142e3
090,RL,70.0,8078.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958.0,1958.0,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,260.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1560.0,1560.0,GasA,TA,Y,SBrkr,1560.0,0.0,0.0,1560.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,NoFirePlace,Detchd,1958.0,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,12.0,2007.0,WD ,Normal,128600.0
020,RL,60.0,10950.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1952.0,1952.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,TA,Y,SBrkr,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1952.0,Unf,2.0,410.0,TA,TA,N,0.0,48.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,4.0,2007.0,WD ,Normal,125e3
020,RL,68.0,7942.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953.0,1953.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,FuseF,1040.0,0.0,0.0,1040.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,6.0,2007.0,WD ,Normal,136e3
020,RL,66.0,8923.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953.0,2006.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643.0,Unf,0.0,365.0,1008.0,GasA,Gd,Y,SBrkr,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,NoFirePlace,Attchd,1953.0,Unf,1.0,240.0,TA,TA,Y,0.0,18.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,5.0,2007.0,WD ,Normal,134500.0
020,RL,71.0,8540.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1956.0,2003.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,114.0,ALQ,691.0,120.0,925.0,GasA,TA,Y,SBrkr,925.0,0.0,0.0,925.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,NoFirePlace,Detchd,1956.0,Unf,1.0,252.0,TA,TA,Y,152.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2007.0,WD ,Normal,127e3
080,RL,60.0,7134.0,Pave,NoAccess,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955.0,1955.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Min1,1.0,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,2.0,2007.0,WD ,Normal,13e4
050,RL,55.0,7150.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955.0,1955.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,Gd,Y,SBrkr,1040.0,500.0,0.0,1540.0,1.0,0.0,1.0,0.0,4.0,1.0,Fa,7.0,Typ,0.0,NoFirePlace,Detchd,2002.0,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2007.0,WD ,Normal,115e3
020,RL,70.0,8400.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955.0,1955.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,793.0,Unf,0.0,130.0,923.0,GasA,TA,Y,SBrkr,925.0,0.0,0.0,925.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,2.0,TA,Attchd,1955.0,Unf,1.0,390.0,TA,TA,Y,81.0,0.0,0.0,0.0,0.0,0.0,NoPool,GdWo,None,0.0,3.0,2007.0,WD ,Normal,116900.0
020,RL,70.0,13300.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956.0,2e3,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,551.0,928.0,GasA,TA,Y,SBrkr,928.0,0.0,0.0,928.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NoFirePlace,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,261.0,0.0,156.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2007.0,WD ,Normal,132e3
020,RL,75.0,9532.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953.0,1953.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,595.0,Rec,354.0,156.0,1105.0,GasA,Gd,Y,SBrkr,1647.0,0.0,0.0,1647.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Min1,1.0,Fa,Attchd,1953.0,Fin,1.0,280.0,TA,TA,Y,225.0,0.0,0.0,0.0,0.0,368.0,TA,GdPrv,None,0.0,2.0,2007.0,WD ,Normal,153e3
020,RL,NA,15783.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1952.0,1952.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,292.0,Unf,0.0,632.0,924.0,GasA,TA,Y,SBrkr,924.0,0.0,0.0,924.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Detchd,1952.0,Unf,1.0,420.0,TA,TA,Y,0.0,324.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,Shed,400.0,6.0,2007.0,WD ,Normal,112500.0
050,RL,60.0,14190.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,7,1890.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,925.0,925.0,GasA,Gd,Y,SBrkr,1e3,544.0,0.0,1544.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,0.0,NoFirePlace,NoGarage,NA,NoGarage,0.0,0.0,NoGarage,NoGarage,N,231.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,4.0,2007.0,WD ,Normal,138e3
045,RL,60.0,9600.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949.0,2003.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,220.0,Unf,0.0,625.0,845.0,GasA,TA,Y,SBrkr,893.0,0.0,0.0,893.0,0.0,1.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,NoFirePlace,Detchd,1985.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,5.0,2007.0,WD ,Normal,135e3
050,RL,NA,12099.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1953.0,2004.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,198.0,Unf,0.0,1018.0,1216.0,GasA,Ex,Y,SBrkr,1216.0,0.0,512.0,1728.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1953.0,Unf,1.0,371.0,TA,TA,Y,200.0,0.0,0.0,0.0,0.0,0.0,NoPool,GdWo,None,0.0,6.0,2007.0,WD ,Normal,156e3
070,RL,113.0,21281.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,4,1935.0,2007.0,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,666.0,666.0,GasA,Gd,Y,SBrkr,1308.0,1778.0,0.0,3086.0,0.0,0.0,3.0,1.0,4.0,1.0,Gd,9.0,Min1,0.0,NoFirePlace,BuiltIn,2007.0,Unf,3.0,1200.0,TA,TA,Y,0.0,208.0,290.0,0.0,156.0,0.0,NoPool,NoFence,None,0.0,11.0,2007.0,WD ,Family,301600.0
050,RL,60.0,10134.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,735.0,735.0,GasA,Gd,Y,FuseA,735.0,299.0,0.0,1034.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0.0,39.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2007.0,WD ,Normal,109e3
045,RL,55.0,5500.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956.0,1956.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,882.0,882.0,GasA,Ex,Y,SBrkr,882.0,0.0,0.0,882.0,0.0,0.0,1.0,0.0,1.0,1.0,TA,4.0,Typ,0.0,NoFirePlace,NoGarage,NA,NoGarage,0.0,0.0,NoGarage,NoGarage,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,4.0,2007.0,WD ,Normal,103200.0
050,RL,60.0,10284.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925.0,1993.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,1030.0,LwQ,66.0,55.0,1151.0,GasA,Ex,Y,SBrkr,845.0,436.0,0.0,1281.0,1.0,0.0,2.0,0.0,1.0,1.0,TA,6.0,Mod,0.0,NoFirePlace,Detchd,1978.0,Unf,2.0,580.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2007.0,WD ,Abnorml,128500.0
030,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1927.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,656.0,656.0,GasA,TA,Y,SBrkr,968.0,0.0,0.0,968.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1928.0,Unf,1.0,216.0,Fa,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2007.0,WD ,Normal,64500.0
070,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895.0,1999.0,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Ex,Y,SBrkr,751.0,783.0,0.0,1534.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,NoFirePlace,NoGarage,NA,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0.0,112.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2007.0,WD ,Normal,148e3
030,RL,60.0,5400.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,691.0,691.0,GasA,Ex,Y,FuseA,691.0,0.0,0.0,691.0,0.0,0.0,1.0,0.0,2.0,1.0,Ex,4.0,Typ,0.0,NoFirePlace,Detchd,1920.0,Unf,1.0,216.0,Fa,TA,N,0.0,20.0,94.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,1.0,2007.0,WD ,Abnorml,86e3
080,RL,93.0,10090.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963.0,1999.0,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,TA,TA,CBlock,TA,TA,Av,Rec,242.0,ALQ,483.0,0.0,725.0,GasA,TA,Y,SBrkr,1035.0,616.0,0.0,1651.0,0.0,1.0,2.0,0.0,4.0,1.0,TA,6.0,Typ,2.0,TA,BuiltIn,1963.0,Unf,1.0,276.0,TA,TA,Y,460.0,46.0,0.0,0.0,165.0,0.0,NoPool,MnPrv,None,0.0,10.0,2007.0,WD ,Normal,172e3
020,RL,75.0,8700.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1961.0,1961.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,53.0,TA,TA,CBlock,TA,TA,No,ALQ,192.0,Unf,0.0,728.0,920.0,GasA,Gd,Y,SBrkr,888.0,0.0,0.0,888.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Attchd,1961.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,2.0,2007.0,COD,Abnorml,12e4
020,RL,66.0,8300.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1968.0,1968.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,86.0,TA,TA,CBlock,TA,TA,Mn,Rec,952.0,Unf,0.0,0.0,952.0,GasA,Gd,Y,SBrkr,952.0,0.0,0.0,952.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Attchd,1968.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2007.0,WD ,Normal,128500.0
060,RL,70.0,11606.0,Pave,NoAccess,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5,5,1969.0,1969.0,Gable,CompShg,Plywood,Plywood,BrkFace,192.0,TA,TA,PConc,Gd,TA,Av,Rec,650.0,Unf,0.0,390.0,1040.0,GasA,TA,Y,SBrkr,1040.0,1040.0,0.0,2080.0,0.0,1.0,1.0,2.0,5.0,1.0,Fa,9.0,Typ,2.0,TA,Attchd,1969.0,Unf,2.0,504.0,TA,TA,Y,335.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,9.0,2007.0,WD ,Family,135e3
050,RL,60.0,8064.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949.0,2006.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,672.0,252.0,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Detchd,2003.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,Shed,2e3,7.0,2007.0,WD ,Normal,122900.0
