"Churn","MonthlyCharges","SeniorCitizen","PaymentMethod","InternetService","tenure","Contract"
0,80.35,0,"Credit card","Fiber optic",68,"Two year"
0,98.1,1,"Bank transfer","Fiber optic",26,"Month-to-month"
0,53.35,0,"Credit card","DSL",57,"Two year"
0,19.55,0,"Electronic check","No",3,"Month-to-month"
1,20.9,0,"Mailed check","No",1,"Month-to-month"
0,48.95,0,"Bank transfer","DSL",19,"One year"
0,54.2,0,"Electronic check","DSL",3,"Month-to-month"
0,24.45,0,"Electronic check","No",59,"Two year"
1,69.4,0,"Mailed check","Fiber optic",1,"Month-to-month"
0,40.15,0,"Bank transfer","DSL",42,"Month-to-month"
1,74.9,0,"Electronic check","Fiber optic",7,"Month-to-month"
0,25.6,0,"Credit card","No",67,"Two year"
0,70.35,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,91.7,0,"Bank transfer","DSL",66,"Two year"
0,89.2,0,"Mailed check","Fiber optic",61,"Month-to-month"
0,24.1,0,"Credit card","No",4,"One year"
1,74.15,1,"Credit card","Fiber optic",42,"Month-to-month"
0,53.85,0,"Bank transfer","DSL",64,"One year"
0,115.6,1,"Bank transfer","Fiber optic",54,"One year"
0,19.75,0,"Credit card","No",1,"Month-to-month"
0,24.05,0,"Bank transfer","No",54,"Two year"
0,25.3,0,"Credit card","No",18,"Two year"
0,84.3,0,"Electronic check","Fiber optic",3,"Month-to-month"
1,70.1,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,89.75,0,"Credit card","DSL",72,"Two year"
0,97.95,1,"Electronic check","Fiber optic",60,"One year"
0,20,0,"Mailed check","No",11,"One year"
1,78.3,0,"Electronic check","Fiber optic",12,"Month-to-month"
0,103.9,0,"Credit card","Fiber optic",61,"One year"
0,20.7,0,"Credit card","No",39,"Two year"
1,96.8,0,"Electronic check","Fiber optic",55,"Month-to-month"
1,94.4,0,"Electronic check","Fiber optic",17,"Month-to-month"
0,20.15,0,"Credit card","No",37,"One year"
0,26,0,"Mailed check","No",72,"Two year"
0,77.35,1,"Credit card","DSL",72,"Two year"
0,66.05,0,"Bank transfer","DSL",8,"Month-to-month"
0,19.9,0,"Mailed check","No",22,"Month-to-month"
1,84.3,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,68.15,0,"Credit card","DSL",38,"Month-to-month"
0,80.85,0,"Electronic check","DSL",17,"One year"
0,75.5,1,"Bank transfer","DSL",70,"Two year"
1,92.45,1,"Credit card","DSL",72,"Two year"
0,80.6,0,"Electronic check","Fiber optic",28,"Month-to-month"
0,83.2,0,"Bank transfer","Fiber optic",15,"Month-to-month"
0,87.55,0,"Bank transfer","DSL",72,"Two year"
1,99.55,1,"Electronic check","Fiber optic",11,"Month-to-month"
1,81.25,1,"Electronic check","Fiber optic",8,"Month-to-month"
0,109.4,0,"Bank transfer","Fiber optic",57,"One year"
1,19.95,0,"Bank transfer","No",1,"Month-to-month"
0,45.55,0,"Electronic check","DSL",46,"Month-to-month"
0,20.7,0,"Credit card","No",30,"One year"
0,75.3,1,"Electronic check","Fiber optic",10,"Month-to-month"
1,99.25,0,"Electronic check","Fiber optic",23,"Month-to-month"
0,93.4,0,"Credit card","Fiber optic",32,"Month-to-month"
0,73.75,0,"Credit card","Fiber optic",13,"Month-to-month"
1,80.45,0,"Electronic check","Fiber optic",39,"Two year"
0,88.15,0,"Credit card","Fiber optic",44,"Month-to-month"
0,49.2,1,"Mailed check","DSL",9,"Month-to-month"
0,19.65,0,"Mailed check","No",67,"Two year"
1,79.35,0,"Bank transfer","Fiber optic",9,"Month-to-month"
1,79.75,0,"Electronic check","Fiber optic",15,"Month-to-month"
0,105.15,0,"Bank transfer","Fiber optic",71,"Two year"
0,49,0,"Credit card","DSL",1,"Month-to-month"
1,100.05,0,"Electronic check","Fiber optic",30,"Month-to-month"
1,69.35,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,49.8,0,"Mailed check","DSL",17,"Month-to-month"
1,85.8,0,"Electronic check","Fiber optic",3,"Month-to-month"
1,79.7,0,"Electronic check","DSL",67,"Two year"
0,20.95,0,"Bank transfer","No",1,"Month-to-month"
1,50.55,1,"Mailed check","DSL",1,"Month-to-month"
0,79.3,1,"Mailed check","Fiber optic",32,"Month-to-month"
0,19.5,0,"Bank transfer","No",41,"One year"
1,80.55,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,44.15,0,"Bank transfer","DSL",1,"Month-to-month"
1,84.5,0,"Electronic check","Fiber optic",12,"Month-to-month"
0,105.5,0,"Electronic check","Fiber optic",62,"Month-to-month"
1,84.3,0,"Mailed check","Fiber optic",22,"Month-to-month"
0,92.7,0,"Credit card","Fiber optic",17,"Month-to-month"
0,26.25,0,"Bank transfer","No",72,"Two year"
0,96.95,0,"Credit card","Fiber optic",56,"Month-to-month"
0,20.45,0,"Credit card","No",9,"Month-to-month"
0,115.8,0,"Bank transfer","Fiber optic",72,"Two year"
0,108.2,0,"Bank transfer","Fiber optic",20,"Month-to-month"
0,20.2,0,"Mailed check","No",19,"Two year"
1,67.75,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,54.9,0,"Credit card","DSL",53,"One year"
1,85.25,1,"Electronic check","Fiber optic",27,"Month-to-month"
0,20.15,0,"Bank transfer","No",6,"Month-to-month"
0,90.35,0,"Electronic check","Fiber optic",9,"One year"
0,55.75,0,"Electronic check","DSL",8,"Month-to-month"
0,114.6,0,"Bank transfer","Fiber optic",71,"Two year"
1,80.05,0,"Bank transfer","Fiber optic",10,"Month-to-month"
1,20,0,"Mailed check","No",1,"Month-to-month"
0,66.8,0,"Bank transfer","DSL",71,"One year"
0,100.3,0,"Electronic check","Fiber optic",68,"One year"
0,105.35,0,"Electronic check","Fiber optic",34,"Month-to-month"
0,85.2,0,"Electronic check","Fiber optic",26,"One year"
1,48.8,0,"Credit card","DSL",22,"Month-to-month"
0,18.95,0,"Mailed check","No",7,"Month-to-month"
0,69.8,0,"Bank transfer","Fiber optic",20,"Month-to-month"
0,106.15,0,"Electronic check","Fiber optic",60,"Month-to-month"
0,20.55,0,"Electronic check","No",72,"Two year"
0,105.75,1,"Credit card","Fiber optic",72,"One year"
0,25.25,0,"Mailed check","No",4,"Month-to-month"
0,19.75,0,"Electronic check","No",16,"Month-to-month"
0,104.85,1,"Electronic check","Fiber optic",62,"One year"
0,60.95,0,"Mailed check","DSL",10,"Month-to-month"
0,81.15,0,"Electronic check","Fiber optic",31,"Month-to-month"
0,19.1,0,"Credit card","No",71,"Two year"
0,20.8,0,"Mailed check","No",58,"Two year"
0,90.15,0,"Credit card","DSL",70,"Two year"
0,90.1,0,"Electronic check","DSL",71,"Two year"
0,74.1,1,"Credit card","DSL",69,"Two year"
1,85.05,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,118.75,0,"Bank transfer","Fiber optic",72,"Two year"
0,85.9,0,"Credit card","Fiber optic",26,"Month-to-month"
0,95,0,"Credit card","Fiber optic",33,"Month-to-month"
0,20.15,0,"Mailed check","No",10,"Two year"
0,101.3,1,"Credit card","Fiber optic",57,"Two year"
0,21.2,0,"Electronic check","No",10,"Month-to-month"
0,24.2,0,"Mailed check","No",39,"One year"
0,20.3,0,"Bank transfer","No",11,"Month-to-month"
1,102.8,0,"Electronic check","Fiber optic",21,"Month-to-month"
0,85.3,0,"Bank transfer","DSL",68,"Two year"
0,89.6,0,"Credit card","Fiber optic",18,"One year"
1,99.95,0,"Mailed check","Fiber optic",6,"Month-to-month"
0,56.25,0,"Mailed check","DSL",18,"Month-to-month"
0,50.95,0,"Bank transfer","DSL",52,"One year"
0,115.85,0,"Mailed check","Fiber optic",56,"Two year"
0,103.65,0,"Bank transfer","Fiber optic",45,"Month-to-month"
0,26.1,0,"Mailed check","No",67,"Two year"
0,35.1,0,"Mailed check","DSL",3,"Month-to-month"
0,99.1,1,"Bank transfer","Fiber optic",65,"Month-to-month"
0,67.25,0,"Mailed check","DSL",63,"Two year"
0,25,0,"Mailed check","No",11,"Two year"
0,59.55,0,"Mailed check","DSL",1,"Month-to-month"
0,77.8,0,"Bank transfer","DSL",55,"Two year"
0,55.1,0,"Mailed check","DSL",25,"One year"
1,117.8,0,"Bank transfer","Fiber optic",72,"One year"
0,24.15,0,"Credit card","No",72,"Two year"
0,45.25,0,"Mailed check","DSL",65,"Two year"
1,79.5,1,"Electronic check","Fiber optic",54,"Month-to-month"
0,20.25,0,"Mailed check","No",7,"Month-to-month"
0,64.75,0,"Bank transfer","DSL",72,"Two year"
0,54.6,0,"Bank transfer","DSL",21,"Month-to-month"
0,20.7,0,"Bank transfer","No",2,"Month-to-month"
0,94.75,1,"Electronic check","Fiber optic",4,"Month-to-month"
1,79.65,0,"Bank transfer","Fiber optic",3,"Month-to-month"
0,115.8,0,"Credit card","Fiber optic",72,"Two year"
0,49.45,0,"Electronic check","DSL",6,"Month-to-month"
0,83.8,0,"Credit card","Fiber optic",52,"Month-to-month"
0,95.35,1,"Bank transfer","Fiber optic",69,"Month-to-month"
1,94.7,0,"Electronic check","Fiber optic",8,"Month-to-month"
0,74.05,1,"Bank transfer","Fiber optic",8,"Month-to-month"
0,89.6,1,"Bank transfer","Fiber optic",63,"Month-to-month"
0,116.6,0,"Credit card","Fiber optic",60,"One year"
0,54.2,0,"Bank transfer","DSL",12,"Month-to-month"
0,19.3,0,"Mailed check","No",13,"Month-to-month"
0,65.05,0,"Mailed check","DSL",22,"Month-to-month"
1,92.5,0,"Electronic check","Fiber optic",5,"Month-to-month"
1,19.45,0,"Mailed check","No",1,"Month-to-month"
0,24.05,0,"Bank transfer","No",72,"Two year"
0,18.75,0,"Bank transfer","No",2,"Month-to-month"
0,20.15,0,"Bank transfer","No",40,"Two year"
0,20,0,"Bank transfer","No",44,"One year"
0,71,1,"Bank transfer","DSL",71,"One year"
1,75.55,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,93.6,1,"Electronic check","Fiber optic",26,"Month-to-month"
1,70,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,24.4,0,"Mailed check","DSL",1,"Month-to-month"
1,74.8,0,"Bank transfer","DSL",65,"Two year"
0,65.25,0,"Mailed check","DSL",3,"Month-to-month"
0,50.55,0,"Mailed check","DSL",13,"Month-to-month"
1,104.4,0,"Electronic check","Fiber optic",33,"Month-to-month"
0,70.7,0,"Mailed check","Fiber optic",1,"Month-to-month"
0,45.25,0,"Mailed check","DSL",4,"Month-to-month"
0,70.3,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,108.95,0,"Credit card","Fiber optic",72,"Two year"
0,26.45,0,"Mailed check","No",37,"Month-to-month"
1,86.2,0,"Electronic check","Fiber optic",15,"Month-to-month"
0,19.65,0,"Credit card","No",23,"One year"
1,51.2,0,"Credit card","DSL",30,"Month-to-month"
0,19.05,0,"Electronic check","No",42,"One year"
0,74.75,0,"Mailed check","DSL",32,"One year"
0,75.8,0,"Bank transfer","Fiber optic",22,"Month-to-month"
0,25.1,0,"Credit card","DSL",42,"Month-to-month"
0,44.45,0,"Mailed check","DSL",8,"Month-to-month"
0,104.3,0,"Credit card","Fiber optic",65,"Two year"
1,19.5,0,"Mailed check","No",2,"Month-to-month"
0,89,0,"Bank transfer","DSL",70,"Two year"
0,20.15,0,"Credit card","No",22,"Month-to-month"
1,74.9,1,"Electronic check","Fiber optic",4,"Month-to-month"
1,74.9,0,"Credit card","Fiber optic",2,"Month-to-month"
0,36.15,0,"Bank transfer","DSL",67,"Two year"
0,19.2,0,"Credit card","No",25,"Month-to-month"
0,19.25,0,"Bank transfer","No",20,"Month-to-month"
0,61.2,0,"Credit card","DSL",2,"Month-to-month"
0,20.45,0,"Mailed check","No",51,"Two year"
0,35.05,0,"Bank transfer","DSL",46,"Month-to-month"
1,100.25,0,"Electronic check","Fiber optic",25,"Month-to-month"
0,44,0,"Mailed check","DSL",13,"Month-to-month"
1,102.8,1,"Mailed check","Fiber optic",25,"Month-to-month"
0,50.35,0,"Mailed check","DSL",26,"One year"
1,100,0,"Electronic check","Fiber optic",43,"One year"
0,20,0,"Electronic check","No",19,"Month-to-month"
1,99.85,0,"Electronic check","Fiber optic",10,"Month-to-month"
1,94.2,0,"Bank transfer","Fiber optic",2,"Month-to-month"
0,86.4,0,"Bank transfer","DSL",72,"Two year"
0,58.4,1,"Credit card","DSL",18,"Month-to-month"
1,83.85,1,"Electronic check","Fiber optic",9,"Month-to-month"
1,88.3,1,"Credit card","Fiber optic",27,"Month-to-month"
0,94.1,0,"Electronic check","Fiber optic",24,"Month-to-month"
1,104.05,0,"Bank transfer","Fiber optic",69,"One year"
0,108.9,0,"Credit card","Fiber optic",46,"Two year"
0,107.4,1,"Bank transfer","Fiber optic",72,"Two year"
1,94.7,0,"Credit card","Fiber optic",22,"Month-to-month"
0,90.85,1,"Electronic check","Fiber optic",70,"Month-to-month"
0,19.9,0,"Electronic check","No",2,"Month-to-month"
0,66.4,0,"Credit card","DSL",31,"Month-to-month"
1,100.65,1,"Bank transfer","Fiber optic",56,"Month-to-month"
0,100.7,0,"Bank transfer","Fiber optic",16,"Month-to-month"
0,25.6,0,"Credit card","No",52,"Two year"
0,19.85,0,"Mailed check","No",13,"Month-to-month"
0,20.75,0,"Mailed check","No",35,"One year"
0,95.8,0,"Electronic check","Fiber optic",59,"Two year"
0,94.65,0,"Electronic check","Fiber optic",72,"Month-to-month"
1,80.55,1,"Bank transfer","DSL",66,"Two year"
0,106.65,0,"Credit card","Fiber optic",49,"Two year"
0,45.85,0,"Mailed check","DSL",2,"Month-to-month"
0,104.35,1,"Electronic check","Fiber optic",21,"Month-to-month"
0,55.45,1,"Electronic check","DSL",54,"One year"
1,78.85,1,"Electronic check","Fiber optic",24,"Month-to-month"
0,61.15,0,"Electronic check","DSL",1,"Month-to-month"
0,78.95,0,"Electronic check","Fiber optic",6,"Month-to-month"
1,44.45,0,"Mailed check","DSL",1,"Month-to-month"
0,109.2,0,"Credit card","Fiber optic",49,"One year"
0,61.3,0,"Credit card","DSL",56,"Two year"
0,96.85,1,"Electronic check","Fiber optic",56,"Month-to-month"
0,40.55,0,"Mailed check","DSL",6,"Two year"
0,19.8,0,"Mailed check","No",32,"One year"
0,108.25,0,"Electronic check","Fiber optic",50,"One year"
0,105.05,0,"Bank transfer","Fiber optic",58,"One year"
0,90.45,0,"Mailed check","DSL",65,"Two year"
0,86.4,0,"Credit card","DSL",64,"Two year"
0,66.9,0,"Bank transfer","DSL",66,"Two year"
0,110.7,0,"Electronic check","Fiber optic",38,"One year"
0,20,0,"Mailed check","No",20,"One year"
1,84.9,0,"Electronic check","Fiber optic",36,"Month-to-month"
0,102.1,1,"Electronic check","Fiber optic",64,"One year"
1,20.25,0,"Mailed check","No",1,"Month-to-month"
0,70.15,0,"Credit card","DSL",60,"One year"
1,74.35,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,80.05,0,"Bank transfer","DSL",50,"One year"
1,62.05,0,"Mailed check","DSL",1,"Month-to-month"
0,49.2,0,"Electronic check","DSL",72,"Two year"
0,20.5,0,"Bank transfer","No",60,"Two year"
0,38.25,0,"Mailed check","DSL",46,"Two year"
0,54.95,0,"Credit card","DSL",69,"Two year"
0,96.6,1,"Bank transfer","Fiber optic",31,"Month-to-month"
0,19.9,0,"Mailed check","No",19,"One year"
0,19.9,0,"Credit card","No",71,"Two year"
0,84.6,0,"Electronic check","Fiber optic",12,"Month-to-month"
1,80,0,"Credit card","DSL",39,"One year"
0,85.25,0,"Bank transfer","DSL",44,"One year"
0,81.25,0,"Credit card","DSL",56,"Two year"
0,115.5,0,"Bank transfer","Fiber optic",72,"Two year"
1,104.1,0,"Mailed check","Fiber optic",5,"Month-to-month"
0,79,0,"Bank transfer","Fiber optic",11,"Month-to-month"
1,39.1,1,"Bank transfer","DSL",24,"Month-to-month"
0,94.65,1,"Electronic check","Fiber optic",15,"Month-to-month"
0,20.8,0,"Mailed check","No",72,"Two year"
0,59.5,0,"Credit card","DSL",56,"Two year"
0,20.05,1,"Bank transfer","No",64,"Two year"
0,100.45,0,"Electronic check","Fiber optic",34,"Month-to-month"
1,76.5,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,20.6,0,"Bank transfer","No",35,"One year"
0,20.3,0,"Credit card","No",22,"One year"
1,49.2,0,"Electronic check","DSL",5,"Month-to-month"
0,39.55,0,"Mailed check","DSL",9,"One year"
1,23.15,0,"Credit card","No",11,"Month-to-month"
0,20.45,0,"Mailed check","No",23,"One year"
1,80.85,0,"Electronic check","Fiber optic",4,"Month-to-month"
0,25.25,0,"Bank transfer","No",68,"Two year"
0,91.25,0,"Electronic check","Fiber optic",33,"Month-to-month"
0,72.45,0,"Bank transfer","DSL",31,"Month-to-month"
1,60.1,0,"Mailed check","DSL",1,"Month-to-month"
0,19.7,0,"Bank transfer","No",56,"Two year"
1,78.95,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,75.1,0,"Electronic check","DSL",66,"One year"
0,25,0,"Bank transfer","No",72,"Two year"
0,69.15,1,"Credit card","Fiber optic",34,"Month-to-month"
0,91.55,0,"Electronic check","Fiber optic",58,"Month-to-month"
1,45.15,0,"Electronic check","DSL",2,"Month-to-month"
0,35.8,0,"Credit card","DSL",37,"Two year"
0,113.15,0,"Credit card","Fiber optic",71,"Two year"
0,19.85,0,"Credit card","No",1,"One year"
0,19.8,1,"Credit card","No",71,"Two year"
0,19.9,0,"Electronic check","No",35,"One year"
0,19.7,0,"Mailed check","No",6,"One year"
1,79.4,0,"Electronic check","Fiber optic",3,"Month-to-month"
0,59.1,0,"Bank transfer","DSL",69,"One year"
1,53.95,0,"Mailed check","DSL",44,"One year"
0,91.15,0,"Electronic check","Fiber optic",53,"One year"
1,99.3,0,"Credit card","Fiber optic",24,"Month-to-month"
0,68.95,0,"Electronic check","Fiber optic",5,"Month-to-month"
0,51.55,0,"Mailed check","DSL",2,"Month-to-month"
0,24.4,0,"Mailed check","No",62,"Two year"
0,96.8,0,"Electronic check","Fiber optic",19,"Month-to-month"
0,70.05,0,"Mailed check","Fiber optic",9,"Month-to-month"
0,19.5,0,"Credit card","No",53,"Two year"
0,78.75,0,"Mailed check","Fiber optic",5,"Month-to-month"
0,69.2,1,"Electronic check","DSL",71,"One year"
0,19.55,0,"Mailed check","No",1,"Month-to-month"
1,80.65,0,"Electronic check","Fiber optic",18,"Month-to-month"
0,103.65,0,"Electronic check","Fiber optic",72,"Two year"
0,54.7,0,"Mailed check","DSL",4,"Month-to-month"
0,54.15,0,"Credit card","DSL",59,"Two year"
1,71.1,0,"Mailed check","Fiber optic",1,"Month-to-month"
0,84.85,1,"Electronic check","Fiber optic",31,"Month-to-month"
0,20,0,"Bank transfer","No",3,"Month-to-month"
1,106.25,1,"Electronic check","Fiber optic",65,"One year"
0,99.25,0,"Credit card","Fiber optic",49,"One year"
0,19.35,0,"Mailed check","No",2,"Month-to-month"
1,20.8,0,"Bank transfer","No",53,"One year"
0,94.75,0,"Electronic check","Fiber optic",55,"One year"
0,114.05,0,"Credit card","Fiber optic",72,"Two year"
0,74.9,1,"Bank transfer","Fiber optic",36,"Month-to-month"
0,19.8,0,"Bank transfer","No",10,"Month-to-month"
1,94,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,80.85,0,"Bank transfer","DSL",72,"Two year"
0,54.65,0,"Bank transfer","DSL",28,"Month-to-month"
0,91.7,0,"Bank transfer","Fiber optic",38,"Month-to-month"
0,118.6,0,"Electronic check","Fiber optic",61,"One year"
0,24.55,0,"Mailed check","No",52,"Two year"
0,19.45,0,"Mailed check","No",67,"One year"
0,116.15,0,"Credit card","Fiber optic",34,"Two year"
0,80.6,0,"Electronic check","DSL",54,"Two year"
0,20.3,0,"Bank transfer","No",1,"Month-to-month"
1,89.85,1,"Electronic check","Fiber optic",15,"Month-to-month"
1,46,0,"Mailed check","DSL",4,"Month-to-month"
1,66.25,0,"Mailed check","DSL",9,"Month-to-month"
0,99.8,0,"Electronic check","Fiber optic",46,"Month-to-month"
1,90,0,"Electronic check","Fiber optic",22,"Month-to-month"
1,70.45,0,"Bank transfer","Fiber optic",38,"One year"
0,75,0,"Credit card","DSL",55,"One year"
0,19.9,0,"Mailed check","No",1,"Month-to-month"
0,80.3,1,"Credit card","Fiber optic",64,"One year"
1,19.75,0,"Bank transfer","No",53,"Two year"
0,84.3,0,"Electronic check","DSL",58,"Two year"
0,54.05,0,"Bank transfer","DSL",56,"One year"
0,104.9,0,"Credit card","Fiber optic",72,"Two year"
1,53.95,0,"Electronic check","DSL",1,"Month-to-month"
0,97.25,1,"Credit card","Fiber optic",72,"One year"
0,83.05,0,"Electronic check","Fiber optic",22,"Month-to-month"
1,105.5,1,"Electronic check","Fiber optic",8,"Month-to-month"
1,81,0,"Electronic check","Fiber optic",16,"Month-to-month"
0,41.1,0,"Bank transfer","DSL",39,"Month-to-month"
0,45,0,"Bank transfer","DSL",12,"Month-to-month"
0,74.55,0,"Bank transfer","DSL",54,"Two year"
0,40.2,0,"Mailed check","DSL",18,"One year"
0,70.5,0,"Mailed check","DSL",32,"One year"
0,19.75,0,"Mailed check","No",41,"One year"
0,24.65,0,"Bank transfer","No",67,"Two year"
0,104.25,0,"Electronic check","Fiber optic",65,"Month-to-month"
0,78.35,0,"Bank transfer","DSL",25,"Month-to-month"
1,69.8,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,109.7,0,"Credit card","Fiber optic",67,"One year"
1,73.75,1,"Mailed check","Fiber optic",7,"Month-to-month"
0,33.45,1,"Credit card","DSL",43,"Month-to-month"
0,94.6,0,"Electronic check","Fiber optic",24,"Month-to-month"
1,54.55,1,"Electronic check","DSL",9,"Month-to-month"
0,20.2,0,"Bank transfer","No",69,"Two year"
0,20.3,0,"Bank transfer","No",37,"One year"
0,39.4,0,"Credit card","DSL",20,"Two year"
0,69.15,0,"Bank transfer","Fiber optic",7,"Month-to-month"
1,76.25,1,"Electronic check","Fiber optic",37,"Month-to-month"
1,93.9,0,"Mailed check","Fiber optic",5,"Month-to-month"
0,51.35,0,"Electronic check","DSL",41,"One year"
0,100.05,0,"Credit card","Fiber optic",54,"One year"
1,70.4,1,"Electronic check","Fiber optic",3,"Month-to-month"
0,20.3,1,"Credit card","No",69,"Two year"
0,94.45,0,"Credit card","Fiber optic",53,"One year"
0,46.4,0,"Credit card","DSL",18,"One year"
0,104.05,0,"Credit card","Fiber optic",64,"Two year"
1,91.15,0,"Electronic check","Fiber optic",31,"Month-to-month"
0,24.9,0,"Credit card","DSL",20,"Month-to-month"
