"not.fully.paid","installment","log.annual.inc","fico","revol.bal","inq.last.6mths","pub.rec"
1,562.52,4.68124123742335,662,10.441,2,0
0,616.05,5.03342375717794,722,0.12,1,0
0,277.16,4.57978359717769,667,5.124,1,0
0,730.1,5.49554433775392,717,100.109,2,0
0,286.75,4.52218331547538,682,7.452,0,0
0,91.37,4.81291335713023,662,2.601,2,1
0,538.14,4.74036268766386,717,24.953,0,0
0,316.11,4.99999999784146,792,1.8,1,0
0,658.26,4.68470176968521,687,23.533,2,0
0,237.91,4.71600334469293,662,8.159,2,0
1,275.81,4.78532983364037,667,15.183,1,1
0,119.29,4.54406804414548,712,0.8,0,0
0,832.5,5.02118929944358,762,2.29,0,0
0,67.94,4.34242268067435,707,1.527,0,0
0,201.8,4.16625245216282,682,2.269,2,0
1,514.77,4.45939248944254,677,5.465,2,0
0,314.21,4.45939248944254,702,0,2,0
0,168.1,4.42942926236793,722,17.998,1,0
0,316.11,4.84509803956628,782,8.825,3,0
0,336.34,4.65321251431715,697,11.585,0,0
0,68.62,4.77815124986065,732,50.082,0,0
1,278.53,4.78532983364037,677,0.858,2,0
0,169.85,4.52633927914817,677,0.179,2,0
1,524.8,5.20411998082495,687,65.872,2,0
0,524.8,4.90758332640227,677,0,0,0
1,202.81,4.65321251431715,682,6.026,1,0
0,381.26,4.69897000242066,752,10.457,0,0
0,301.04,4.43136376199339,752,7.866,0,0
0,666,4.81291335713023,722,9.263,1,1
0,143.39,4.94448267064736,662,44.991,0,0
0,559.78,4.72984486572812,677,10.728,2,1
0,317.93,4.75587485705499,702,8.3,0,0
0,765.9,5.04921802254978,737,25.274,0,0
0,341.16,4.62324929158548,732,12.747,1,0
0,198.81,5.3010299976052,702,22.003,3,0
0,442.85,4.68598165289516,742,13.844,3,0
1,66.94,4.50514997754605,687,10.186,0,0
0,632.7,4.60097289443687,737,19.697,0,0
0,218.54,4.41497334927213,772,0,0,0
0,328.87,4.38288116721778,727,21.052,0,0
0,242.52,5.17609125771875,682,0.633,1,0
0,686.12,5.07918124528145,692,57.803,1,0
0,190.63,4.40140053926172,752,17.953,0,0
0,448.18,4.59769518712305,677,14.021,0,0
0,620.56,5.13033376961524,767,3.884,2,0
0,221.28,4.74818802712898,762,0.977,1,0
0,203.82,4.77815124986065,682,0.679,3,0
0,186.66,4.74036268766386,737,14.217,2,0
0,377.37,4.67187603304258,677,16.665,1,0
1,84.51,4.4958633500659,727,17.806,0,0
0,189.62,4.93951925364498,667,30.209,2,0
0,270.41,4.71600334469293,697,9.017,1,0
0,413.03,4.77815124986065,757,17.278,0,0
0,49.7,4.52244423525716,752,2.201,2,0
1,164.85,4.47712125443985,747,0.452,0,0
0,333,4.92941892768058,712,0.239,1,0
0,229.63,4.58546072938869,772,0.777,0,0
0,587.77,4.90308998540416,672,19.333,2,0
0,397.61,4.47712125443985,722,4.893,0,1
0,92.7,4.65321251431715,772,13.44,1,0
0,666,4.87506126229795,732,11.522,0,0
0,349.87,4.91645394754116,662,35.876,1,0
0,277.16,4.92941892768058,667,8.59,1,0
0,319.52,4.6720978576351,697,6.696,1,0
0,95.32,4.73239376175714,722,2.541,2,0
0,32.97,4.40140053926172,712,0.006,0,0
0,343.06,4.99999999784146,677,1.459,1,0
0,164.02,4.70926996052955,772,0.063,1,0
0,163.05,5.3979400100425,682,9.299,2,0
0,135.21,4.25527250515616,702,1.291,0,0
0,238.96,4.81291335713023,682,0.4,0,0
0,108.15,4.15836249228456,792,12.748,1,0
1,266.4,4.55630250187984,702,7.976,3,1
0,92.7,4.73239376175714,797,6.015,1,0
0,285.95,4.82604887602681,737,17.87,1,0
0,60.24,4.59372899711001,682,2.496,3,1
0,252.89,4.89486965510775,772,0.358,0,0
0,811.56,5.00432137559652,737,33.098,0,0
1,397.61,4.54900326240716,722,14.406,1,0
0,198.78,6.15836249142115,772,2.926,0,0
0,199.8,4.71215587341947,722,4.342,0,0
0,277.16,4.81291335713023,662,7.855,0,0
0,171.53,4.60205998998335,682,5.536,0,0
0,799.49,5.3010299976052,777,2.574,3,0
1,725.31,4.95255029431804,802,2.123,0,0
0,251,4.75587485705499,697,4.7,2,0
1,179.24,4.88649072480949,687,35.82,1,0
0,316.11,4.6483600117825,752,6.593,0,0
0,828.35,4.99122607671191,752,84.11,0,0
0,92.7,4.71600334469293,777,14.444,0,0
0,198.81,4.77785437918166,702,18.549,0,0
0,662.68,4.92427928700628,747,8.156,2,0
0,399.6,4.86923171878148,712,14.615,2,0
0,413.03,4.74818802712898,752,18.266,0,0
0,198.81,4.35218251889634,747,2.458,1,0
0,267.74,5.08990510954824,697,37.784,0,0
0,249.75,4.47712125443985,792,4.887,0,0
0,158.06,4.30102999586544,742,3.406,1,1
0,205.47,4.47712125443985,742,29.437,2,0
0,844.28,5.10551018321493,682,31.525,0,0
1,411.67,4.92941892768058,707,2.335,3,0
0,164.02,4.58433122498605,712,2.65,2,1
0,135.03,4.97921792983207,797,2.792,1,0
0,270.41,4.78532983364037,692,10.32,0,0
0,381.26,4.58206427293468,797,0.201,1,0
0,316.11,5.01283722591608,752,7.015,1,0
0,334.67,4.92427928700628,702,52.537,1,0
0,183.41,5.5693739089247,807,6.098,2,0
0,86.62,4.61278385859309,667,1.759,2,0
0,66.27,4.7596678460857,692,10.708,0,0
0,343.06,5.06445798918848,677,29.344,2,0
0,461.56,4.74036268766386,727,12.875,3,0
0,316.11,5.17609125771875,757,82.445,2,0
0,441.6,4.61066016291953,687,17.704,0,0
0,102.42,4.55630250187984,682,8.901,0,0
0,184.99,3.98227123284156,692,0.253,0,0
0,380.27,4.92941892768058,677,10.844,3,0
0,164.85,4.95999484003848,712,10.842,1,1
0,795.24,4.92941892768058,717,11.717,3,0
0,51.21,4.47712125443985,667,2.603,3,0
0,679.37,4.75127910507509,727,22.969,0,0
0,263.75,4.68753787768395,717,16.275,0,0
1,393.65,4.65321251431715,772,3.663,0,0
0,108.03,4.45337950427985,777,3.459,5,0
0,217.54,4.38021124200255,702,1.799,2,0
0,317.72,4.99122607671191,747,32.508,1,0
0,462.28,4.90530466142873,767,23.088,2,0
0,556.1,4.74036268766386,692,10.893,3,0
0,679.37,4.99999999784146,702,27.421,2,0
0,312.19,5.11394335255103,787,10.184,1,0
1,502,4.92427928700628,712,15.69,0,0
0,456.31,4.77135226551578,692,6.702,1,0
1,480.29,4.64345267522656,747,14.479,3,0
0,157.18,4.45747010663312,687,23.81,0,0
0,237.78,4.81291335713023,677,3.964,1,0
0,334.67,4.74036268766386,792,0.383,0,0
0,161.44,4.45484486163419,697,3.647,1,0
0,273.1,4.55630250187984,692,13.568,3,0
0,328.04,4.47712125443985,747,7.656,4,0
0,280.97,4.88079073567991,772,9.91,1,0
0,507.01,5.11394335255103,697,23.494,0,1
1,274.45,4.94694327026526,682,15.514,0,0
0,874.66,4.81291335713023,747,22.17,1,0
0,252.89,4.87506126229795,767,10.624,0,0
0,532.8,4.84509803956628,717,15.458,0,0
0,662.68,5.18752072023029,737,32.654,2,0
0,832.5,4.6720978576351,752,23.602,4,0
0,198.81,4.90308998540416,707,12.757,0,1
0,328.04,4.51295107903614,782,13.952,0,0
0,172.38,4.51809260020555,667,4.925,2,0
1,287.31,4.25527250515616,682,4.867,0,0
0,142.98,4.807940720056,787,0.858,4,0
0,83.86,4.07918124614745,757,1.158,2,0
0,164.85,4.47712125443985,782,1.149,0,0
0,333,4.80955971342625,707,33.878,3,0
0,381.04,4.60744429913993,722,19.036,0,0
0,491.2,5.19312459999102,667,14.718,1,0
0,266.4,4.60205998998335,707,2.707,0,0
1,522.23,4.69897000242066,727,8.394,3,0
0,118.89,4.79239168774925,687,0.45,0,0
0,136.55,4.63346845354896,672,7.094,0,0
0,565.27,5.27646180241792,662,31.742,0,0
0,432.9,4.84509803956628,717,8.535,0,0
0,585.67,4.64345267522656,717,20.01,0,0
0,349.49,4.47735744549383,742,14.304,0,0
0,84.51,4.57978359717769,692,3.777,2,0
0,221.28,4.62324929158548,737,1.211,1,0
0,82.01,4.39794000699986,707,7.09,0,0
1,280.97,4.52649435702177,782,8.88,0,0
0,186.48,4.07918124614745,727,0.843,0,0
1,173.23,4.68124123742335,692,9.138,0,0
0,270.41,4.54406804414548,682,7.844,1,0
0,190.63,4.62324929158548,722,4.836,3,0
0,266.4,4.65321251431715,747,0.15,2,0
0,682.06,5.11394335255103,672,8.907,3,0
0,666,4.77815124986065,727,38.98,0,0
0,866.16,4.99999999784146,702,30.438,0,0
1,847.9,5.17609125771875,717,3.539,1,0
0,316.11,4.57978359717769,752,9.527,0,0
0,263.75,4.79239168774925,722,17.559,0,0
0,492.06,4.70329138017572,757,22.458,0,0
0,328.04,4.77815124986065,732,12.581,1,0
0,222.41,5.07918124528145,727,7.124,0,0
1,102.42,4.7958800192009,667,0.9,2,0
0,874.66,5.09691001462171,762,2.668,1,0
0,602.4,4.92941892768058,727,59.861,0,0
0,140.49,4.86093662034706,757,20.362,0,0
0,840.83,4.92427928700628,712,29.535,0,0
0,202.93,4.47712125443985,752,4.301,0,0
0,532.53,4.87506126229795,697,25.417,0,0
0,229.64,4.81291335713023,672,7.453,0,1
0,540.81,4.90681863805032,707,15.171,0,0
0,476.58,4.36248247266229,772,8.264,0,0
0,155.3,4.69897000242066,792,4.432,0,0
0,696.31,5.07918124528145,682,20.249,0,0
0,676.02,4.81624129928677,707,15.389,0,0
0,95.32,5.24303804742439,722,72.814,1,0
0,497.01,4.77815124986065,732,5.011,0,0
0,168.59,4.52633927914817,747,2.534,2,0
0,79.13,4.51844813104021,717,3.992,0,0
0,124.88,4.89209460457023,792,0.168,0,0
0,40.16,4.19312459825126,707,7.826,1,0
0,62.12,4.74036268766386,767,2.796,1,0
0,773.47,5.1903316999503,697,72.951,0,0
0,546.71,4.76133384749067,727,24.351,1,0
0,403.6,4.77815124986065,692,12.558,1,0
0,492.06,5.20411998082495,772,6.065,4,0
0,278.17,4.82282164676062,767,12.657,1,0
0,312.19,4.83250891090033,802,6.077,0,0
0,428.59,4.99999999784146,732,27.294,0,0
0,419.84,5.27875360045659,672,33.266,0,0
0,326.1,4.44839710426567,682,3.288,1,0
0,183.7,4.84509803956628,722,0.436,0,0
0,153.62,4.47712125443985,672,1.355,2,0
0,193.62,4.78788535266024,747,6.775,0,0
0,349.49,4.70243053468252,762,8.694,4,0
1,302.52,4.59106460914942,682,18.61,0,0
0,504.5,5.00610647792021,702,18.213,0,0
0,403.6,4.82885315892591,697,14.079,0,0
0,142.01,4.15836249228456,662,0,0,0
0,426.45,5.11394335255103,747,35.398,0,0
1,339.69,4.74036268766386,682,16.121,0,0
0,497.01,4.81291335713023,722,9.941,0,0
0,279.89,4.6693168789779,662,11.31,2,0
1,265.08,4.69539410851556,707,2.843,2,0
0,258.45,4.93326957798965,757,3.811,0,0
1,210.21,4.46239799834688,692,12.082,1,0
0,270.41,4.45939248944254,697,7.054,0,0
0,46.83,4.84242200382769,737,1.991,1,0
0,240.15,4.81291335713023,672,6.227,1,0
0,198.81,4.97668572808294,707,1.839,0,0
0,252.89,4.6720978576351,752,10.887,2,0
1,275.14,4.41497334927213,697,10.634,0,0
0,334.67,4.33445375129327,727,2.638,2,0
0,467.71,4.98054873841297,692,21.881,1,0
1,47.66,4.60205998998335,712,0.193,0,0
0,811.56,5.14612803498708,722,60.713,1,0
0,285.89,4.608055112614,687,3.934,1,1
0,406.68,4.53147891547953,817,0.306,0,0
0,133.87,4.58433122498605,707,3.122,0,0
0,283.05,4.69019608129111,707,7.679,0,0
0,328.04,5.14612803498708,742,17.93,3,0
0,131.22,4.79934055146277,717,2.787,3,0
1,482.25,4.51851393968306,702,11.209,1,0
0,512.06,5.00884705416176,682,8.785,1,0
0,95.32,4.62324929158548,717,6.349,0,0
0,127.09,4.55630250187984,762,3.969,0,0
0,67.27,4.57978359717769,677,2.36,0,0
0,676.02,4.98836272107738,707,27.879,1,0
0,517.13,5.19312459999102,682,6.618,2,0
0,190.63,4.92737036495239,737,0,1,0
0,312.19,4.92941892768058,777,2.994,0,0
0,338.01,4.60205998998335,692,9.538,0,0
0,828.35,5.16135901607295,777,0.311,1,0
0,316.11,4.99351558601866,757,37.334,0,0
0,199.8,4.76342799376768,727,4.563,0,0
1,612.36,4.81157500485418,687,20.429,2,0
0,119.48,4.47712125443985,692,3.162,1,0
0,444.81,5.10776944391102,757,5.615,0,0
0,861.88,5.01053739777244,707,25.478,0,0
1,296.72,4.50514997754605,747,16.021,1,0
0,158.06,4.77466292275194,742,6.673,0,0
0,188.01,4.25527250515616,677,3.6,0,0
0,832.5,5.85003325652766,747,24.361,0,0
0,168.17,4.52633927914817,702,11.154,1,1
0,62.12,4.64345267522656,787,0.706,1,0
0,124.88,4.45484486163419,767,0.611,1,0
1,190.63,4.69897000242066,737,0.055,3,0
0,206.45,4.85733249730064,732,11.589,0,0
0,217.6,4.39794000699986,712,1.988,0,0
0,158.06,4.77815124986065,772,2.93,5,0
0,475.56,4.68124123742335,702,11.284,0,0
0,824.22,4.90308998540416,777,30.928,2,0
0,201.8,4.60205998998335,697,3.733,2,0
0,305.01,4.72427586850017,742,9.571,3,0
0,252.89,4.57978359717769,812,0.255,1,0
0,317.72,4.81291335713023,742,37.471,1,0
0,413.58,5.09342168317005,672,30.232,0,0
1,827.82,5.11394335255103,757,6.834,5,0
0,317.72,4.80955971342625,742,14.88,2,0
0,267.74,4.79934055146277,697,4.676,1,0
0,479.52,4.44715803170818,787,0,3,0
0,295.24,4.73239376175714,732,19.109,2,0
0,133.45,4.95424250973794,727,15.366,3,0
0,285.95,4.64345267522656,747,4.051,1,0
0,171.53,5.04139268308466,667,54.165,1,0
1,169.01,5.04139268308466,692,53.761,2,0
0,222.99,4.33445375129327,707,1.855,0,0
0,317.72,4.72427586850017,737,3.706,1,0
0,253.51,5.00432137559652,687,33.465,2,0
0,32.81,3.98227123284156,747,0.486,0,0
0,501.13,4.68124123742335,757,6.212,2,0
0,316.11,4.75969805560986,757,20.627,0,0
0,259.84,4.40140053926172,687,5.385,1,0
0,411.67,4.51054500943339,692,5.917,3,0
0,144.09,4.65321251431715,667,3.082,0,0
0,540.12,5.07918124528145,777,63.646,1,0
0,807.53,5.02907925758466,742,81.94,0,0
0,278.83,4.45484486163419,727,9.193,0,0
0,866.13,4.96473092125137,772,3.91,3,0
0,324.07,4.74036268766386,737,13.041,1,0
0,472.38,5.3010299976052,737,29.411,3,0
0,678.9,4.95424250973794,792,34.039,4,0
0,109.27,4.81291335713023,742,2.087,0,0
0,136.55,4.65321251431715,672,4.007,1,0
1,367.4,4.54406804414548,732,10.631,3,0
0,240.96,4.61278385859309,722,8.25,2,0
0,397.61,4.65321251431715,737,9.078,0,0
0,99.41,4.76342799376768,697,13.66,1,0
0,585.67,4.57091636787871,722,15.859,0,0
0,196.83,4.60205998998335,717,4.136,0,0
1,532.53,4.77977680976347,742,4.949,1,0
1,103.26,4.65321251431715,747,4.708,1,0
1,199.8,4.38021124200255,747,3.38,4,0
0,818.5,4.63346845354896,722,12.606,0,0
0,93.66,4.38021124200255,742,20.594,0,0
0,393.65,4.96378782906919,752,25.245,4,0
0,305.72,4.52244423525716,682,3.279,0,0
0,102.92,4.2253092815559,672,1.772,0,0
1,168.64,4.49415459236918,687,14.94,0,0
0,305.01,4.87506126229795,742,11.361,2,0
0,348.16,4.52891669963876,667,8.556,1,0
0,476.58,5.00860017077763,797,19.412,0,0
1,483.72,4.71600334469293,722,42.613,1,0
0,158.86,4.49136169232845,727,1.877,1,0
0,274.45,4.84509803956628,672,7.862,0,0
0,173.86,4.74036268766386,742,11.484,0,0
0,676.02,4.69897000242066,712,22.576,3,0
0,666,4.78532983364037,727,28.404,1,0
0,282.52,5.10380372293602,687,26.04,1,0
0,502,4.78604121234468,712,8.109,0,0
0,441.6,4.52891669963876,692,24.127,3,0
0,389.94,4.63354924535142,667,10.677,1,0
0,540.81,4.82616865010197,702,13.264,1,0
0,331.25,4.76937732438816,687,9.972,3,1
0,280.24,4.28330122869666,717,3.317,0,0
0,221.28,4.99999999784146,737,73.196,2,0
0,334.23,4.70757017535683,662,3.125,0,0
0,124.24,4.55630250187984,777,2.063,0,0
0,86.19,4.81291282294802,662,4.763,2,1
1,557.05,4.84509803956628,677,11.725,1,0
0,221.28,4.74036268766386,757,4.36,0,0
0,699.73,4.7596678460857,682,8.436,0,0
0,205.84,4.87255249507907,667,3.407,2,0
0,506.27,4.91594829413293,662,35.174,3,0
0,184.49,5.07918124528145,707,2.379,1,0
0,329.69,4.66516807247817,717,8.368,1,0
0,502,4.54406804414548,707,11.197,0,1
0,94.84,4.88789848602963,727,16.116,2,0
0,477.92,4.86923171878148,682,14.2,1,0
0,395.63,5.07918124528145,772,1.957,1,0
0,176.49,4.78255861358018,697,13.313,0,0
0,803.99,4.58433122498605,662,12.863,1,0
0,754.73,4.77815124986065,702,35.236,2,0
0,157.39,4.55630250187984,702,28.45,2,0
0,331.34,4.67404320159378,792,0.444,3,0
0,381.52,4.75587485705499,702,18.252,1,0
0,811.56,5.35218251759605,727,121.563,1,0
0,50.45,4.77815124986065,677,1.506,0,0
0,99.41,4.91907809377505,697,17.9,1,0
0,585.67,4.86923171878148,727,13.042,0,0
0,242.52,4.89209460457023,667,54.727,0,0
0,46.59,4.57978359717769,747,1.125,1,0
0,93.18,4.39794000699986,752,0.446,0,0
0,497.01,4.62324929158548,727,10.894,0,1
0,252.25,4.62324929158548,687,8.091,1,0
0,197.82,4.54406804414548,717,6.433,1,0
0,237.08,4.81291335713023,767,5.72,0,0
0,913.63,4.97772360503579,667,15.109,1,0
0,93.71,4.68124123742335,682,30.423,1,1
0,791.25,4.99999999784146,792,23.092,0,0
0,329.69,4.65123923653739,727,16.077,0,0
0,291.02,4.51531738029318,667,9.713,1,0
0,751.02,4.87506126229795,707,13.236,0,0
0,164.02,4.38021124200255,717,1.124,1,0
0,189.67,4.90308998540416,742,3.676,1,0
0,807.53,4.77815124986065,742,100.842,1,0
0,336.34,4.69016062548961,697,22.259,0,0
0,101.91,4.84509803956628,672,3.275,1,0
0,442.06,4.66048601749883,727,22.837,0,0
0,518.16,4.85733249730064,752,3.252,1,0
0,695.63,4.67257808744435,722,26.636,1,0
0,518.3,4.99999999784146,747,29.86,0,0
0,803.5,5.22530928242708,762,55.622,0,0
0,444.81,5.07918124528145,762,60.767,0,0
1,403.6,4.50514997754605,737,7.37,1,0
0,253.37,4.61278385859309,692,8.959,1,0
1,167.34,4.57170883370573,707,0,0,0
0,317.72,5.88195496931197,752,10.49,0,0
0,836.66,5.04140847837497,732,33.383,1,0
1,190.63,5.02118929944358,727,10.465,0,0
0,77.65,4.39794000699986,762,11.873,0,0
0,339.69,4.78532983364037,687,10.046,0,0
0,202.93,4.86093662034706,757,10.257,0,0
0,599.4,4.96848294762655,722,28.96,1,0
0,878.94,5.02118929944358,732,33.107,1,0
0,710.03,4.98227123284415,672,14.977,0,0
0,662.68,4.99122607671191,737,41.347,2,0
0,152.98,4.87506126229795,767,10.788,1,0
1,662.68,4.88081359259849,737,2.261,0,0
0,666,4.74538712304095,727,38.043,1,0
0,127.09,4.69019608129111,722,4.692,0,0
0,317.72,4.73661956866851,737,6.525,3,0
0,221.89,4.38021124200255,672,7.893,1,0
0,248.51,4.87506126229795,707,8.652,2,0
0,401.6,4.84509803956628,702,25.498,2,0
0,181.33,4.15836249228456,707,5.282,3,0
0,50.96,4.77815124986065,667,19.112,1,0
1,807.53,4.73701761693296,737,28.559,0,0
0,832.5,5.07188200580876,757,10.227,1,0
0,309.13,4.84509803956628,662,7.427,0,0
0,246.03,4.65753388772926,762,6.126,1,0
0,254.18,4.97772360503579,742,21.275,0,0
0,155.3,4.64345267522656,777,37.803,0,0
0,164.02,4.8481891175124,742,5.238,0,0
0,233.1,4.70757017535683,702,15.239,0,0
0,295.24,4.60205998998335,732,9.305,0,0
0,133.2,4.82229886912097,697,20.908,2,0
0,713.34,5.15836249272144,707,25.547,0,0
0,239.47,4.42698596069924,717,6.528,0,0
1,765.9,4.89209460457023,742,26.552,2,0
1,734.83,4.75587485705499,667,1.82,2,0
0,189.67,4.68124123742335,757,0.119,1,0
0,524.86,4.90036712837747,747,14.914,1,0
0,696.31,4.97772360503579,697,11.219,0,0
0,656.07,4.87506126229795,777,1.126,0,0
0,149.11,4.38560627388988,792,0.117,5,0
0,199.8,4.54406804414548,752,7.994,0,0
0,316.11,4.56820172336067,757,15.889,0,0
0,158.18,5.13690122288592,697,24.235,1,0
0,137.23,4.47712125443985,672,2.816,0,0
1,290.17,4.60205998998335,697,13.013,1,0
0,62.12,4.77815124986065,757,3.37,0,0
0,189.67,4.41497334927213,762,0.021,0,0
0,836.66,4.92427928700628,732,25.036,3,0
0,534.4,4.59106460914942,667,21.756,0,0
0,608.42,4.91381385401389,702,4.556,1,0
0,251,4.74036268766386,697,6.644,1,0
0,267.74,4.47657079921287,692,11.664,0,0
0,285.95,4.68124123742335,737,9.348,3,0
0,82.01,4.74036268766386,712,6.252,3,0
0,669.33,5.23044892310138,717,3.67,0,0
1,81.93,4.42160392724575,732,6.704,1,0
0,236.61,4.9493900072033,687,19.351,0,0
0,336.34,4.54406804414548,717,5.348,1,0
0,101.91,4.99999999784146,677,4.041,2,0
0,835.57,4.86332286006377,682,15.268,0,1
0,118.31,4.83250891090033,707,20.87,0,0
0,316.11,4.74036268766386,752,10.862,2,0
0,139.95,4.11394335211415,667,0.894,1,0
0,312.19,4.85733249730064,777,11.381,0,0
0,285.95,4.53147891547953,737,2.354,0,0
1,716.88,4.83250891090033,697,14.533,0,0
0,638.09,4.99869516007058,682,19.78,0,0
0,174.75,4.73239376175714,727,5.677,1,0
0,158.86,4.69897000242066,742,4.676,0,0
1,169.01,4.62324929158548,717,14.953,0,0
0,66.94,4.77815124986065,687,3.021,1,0
0,66.6,4.69897000242066,692,7.975,1,0
0,338.01,4.69897000242066,692,7.408,2,0
1,94.02,4.65896484461768,662,2.106,3,0
0,69.98,4.87506126229795,667,0,1,0
0,168.17,4.55630250187984,682,7.79,3,0
0,336.34,4.38021124200255,697,1.303,0,0
0,171.53,4.99999999784146,667,28.37,2,0
1,198.81,4.77815124986065,717,15.638,1,0
0,411.67,4.41497334927213,682,9.106,0,0
0,666,4.91169015834033,727,30.611,2,0
0,176.65,4.91719030686406,707,73.241,0,0
0,870.39,4.90308998540416,797,3.656,1,0
0,158.86,4.96707973346963,732,83.356,0,0
0,614.94,4.92427928700628,697,1.887,0,0
0,106.56,4.5220136366213,697,1.568,2,1
1,99.41,4.90525605084737,697,17.829,3,0
1,111.21,4.68124123742335,722,10.659,0,0
0,554.32,5.02530586392098,692,34.896,2,0
0,720.42,5.13033376961524,672,34.863,1,1
0,316.11,4.84509803956628,757,15.315,0,0
0,243.37,4.77815124986065,682,23.079,0,0
0,333,4.57978359717769,712,8.753,0,0
0,242.16,4.77815124986065,687,1.068,0,0
0,341.37,4.82607480340738,707,19.641,0,0
0,669.33,4.77815124986065,747,6.621,2,0
0,168.17,4.62324929158548,682,2.035,2,0
0,389.21,4.50514997754605,752,15.954,1,0
0,256.03,4.54406804414548,682,13.089,0,0
1,83.25,4.64679568740162,687,14.589,1,0
0,832.5,4.88649072480949,742,44.79,1,0
0,124.88,5.03342375717794,787,0.337,0,0
0,324.49,4.99999999784146,692,4.533,0,0
0,755.69,4.88536122040685,672,0.5,1,0
0,173.23,4.48850559375472,672,11.886,0,0
0,843.78,5.17609125771875,727,17.161,1,0
0,485.27,4.44715803170818,747,11.423,0,0
0,417.49,4.67440181157632,717,10.682,0,0
0,116.55,4.60205998998335,712,6.381,1,1
0,509.53,4.77815124986065,692,13.03,1,0
0,198.81,4.88081359259849,707,7.269,0,0
0,137.23,4.57978359717769,667,2.822,1,0
0,329.12,5.11394335255103,702,10.288,0,0
0,557.24,4.74036268766386,717,0.491,0,0
0,689.51,4.95424250973794,687,0.239,1,0
0,399.6,4.77815124986065,707,17.035,1,0
0,256.79,4.32221929486179,707,11.212,1,0
0,381.26,4.74818802712898,767,4.553,0,0
0,397.61,4.98677173535827,717,5.652,0,0
0,348.16,4.47712125443985,667,9.092,1,0
0,381.26,4.67669360961499,782,6.877,0,0
0,47.66,4.71600334469293,717,2.504,0,0
0,222.41,4.60205998998335,742,5.416,0,0
0,476.58,4.60205998998335,802,3.823,0,0
0,445.98,4.60205998998335,687,24.119,0,0
0,840.15,4.82607480340738,687,43.703,0,0
0,597.85,5.08278536832787,692,51.344,1,0
0,33.47,4.44715803170818,682,1.697,1,0
0,140.56,4.47712125443985,687,3.368,2,0
0,844.28,4.90308998540416,692,26.324,0,0
0,336.34,4.53147891547953,707,14.096,1,0
1,164.85,4.76342799376768,712,1.885,0,1
0,249.72,4.95904139427586,812,3.95,0,0
0,187.32,5.02653326264278,762,7.903,0,0
0,284.5,5.20411998082495,767,126.088,0,0
0,168.17,4.59677297581956,697,5.066,1,0
0,139.77,4.77815124986065,782,8.432,1,0
0,527.36,4.71600334469293,667,16.486,0,0
1,608.42,4.67835446463036,732,4.646,1,0
0,197.82,4.81291335713023,712,21.384,0,0
0,803.5,5.00860017077763,767,5.444,0,0
0,288.17,4.60205998998335,667,1.825,3,0
0,127.09,4.30963016749873,722,1.146,0,0
0,528.31,5.07918124528145,682,27.205,0,0
0,874.66,4.74036268766386,742,7.783,2,0
0,381.26,4.81291335713023,752,0.7,3,0
1,227.41,4.55630250187984,662,4.357,1,0
0,105.5,5.04139268308466,722,20.002,0,0
0,524.68,4.61278385859309,707,15.556,0,0
0,158.86,4.61296982349024,767,4.463,0,0
0,214.19,4.76715586468378,697,6.917,0,0
0,169.85,4.55047295836337,697,0.233,0,0
0,407.63,4.99124380026972,712,0.44,1,0
0,530.15,4.60205998998335,732,9.082,2,0
0,104.98,4.47712125443985,732,6.383,0,0
0,118.89,4.94448267064736,672,10.977,0,2
0,197.82,4.87506126229795,707,18.103,3,0
